Cycle,Time
51.3,93.2580771
51.4,93.7180771
52.1,94.17541043
52.2,94.6380771
52.3,95.09541043
52.4,95.55674376
53.1,96.01674376
53.2,96.47674376
53.3,96.9300771
53.4,97.39274376
54.1,97.8500771
54.2,98.30741043
54.3,98.76474376
54.4,99.22474376
55.1,99.67941043
55.2,100.1380771
55.3,100.5967438
55.4,101.0554104
56.1,101.5087438
56.2,101.9620771
56.3,102.4180771
56.4,102.8754104
57.1,103.3407438
57.2,103.7927438
57.3,104.2487438
57.4,104.7074104
58.1,105.1607438
58.2,105.6180771
58.3,106.0727438
58.4,106.5327438
59.1,106.9927438
59.2,107.4407438
59.3,107.9047438
59.4,108.3594104
60.1,108.8127438
60.2,109.2739938
60.3,109.7389938
60.4,110.1946188
61.1,110.6558688
61.2,111.1077438
61.3,111.5687438
61.4,112.0274104
62.1,112.5027438
62.2,112.9471188
62.3,113.3971188
62.4,113.8594104
63.1,114.3139938
63.2,114.7882854
63.3,115.2383688
63.4,115.6996188
64.1,116.1567438
64.2,116.6202438
64.3,117.0852438
64.4,117.5333688
65.1,118.0077438
65.2,118.4596188
65.3,118.9133688
65.4,119.3821188
66.1,119.8567438
66.2,120.3154104
66.3,120.7771188
66.4,121.2477438
67.1,121.7194104
67.2,122.1860771
67.3,122.6487438
67.4,123.1180771
68.1,123.5847438
68.2,124.0380771
68.3,124.4980771
68.4,124.9554104
69.1,125.4127438
69.2,125.8794104
69.3,126.3327438
69.4,126.7927438
70.1,127.2527438
70.2,127.7020771
70.3,128.1740771
70.4,128.6407438
71.1,129.1007438
71.2,129.5687438
71.3,130.0487438
71.4,130.5007438
72.1,130.9647438
72.2,131.4314104
72.3,131.8974104
72.4,132.3687438
73.1,132.8420771
73.2,133.3167438
73.3,133.7767438
73.4,134.2434104
74.1,134.6994104
74.2,135.1714104
74.3,135.6247438
74.4,136.0940771
75.1,136.5554104
75.2,137.0260771
75.3,137.4860771
75.4,137.9500771
76.1,138.4127438
76.2,138.8687438
76.3,139.3300771
76.4,139.8060771
77.1,140.2620771
77.2,140.7274104
77.3,141.1887438
77.4,141.6607438
78.1,142.1140771
78.2,142.5914104
78.3,143.0540771
78.4,143.5194104
79.1,143.9874104
79.2,144.4607438
79.3,144.9114104
79.4,145.3647438
80.1,145.8287438
80.2,146.3060771
80.3,146.7767438
80.4,147.2367438
81.1,147.7034104
81.2,148.1660771
81.3,148.6207438
81.4,149.0807438
82.1,149.5460771
82.2,150.0087438
82.3,150.4647438
82.4,150.9300771
83.1,151.3847438
83.2,151.8580771
83.3,152.3234104
83.4,152.7914104
84.1,153.2554104
84.2,153.7154104
84.3,154.1794104
84.4,154.6367438
85.1,155.1020771
85.2,155.5740771
85.3,156.0314104
85.4,156.4954104
86.1,156.9580771
86.2,157.4207438
86.3,157.8874104
86.4,158.3554104
87.1,158.8194104
87.2,159.2860771
87.3,159.7634104
87.4,160.2247438
88.1,160.6954104
88.2,161.1754104
88.3,161.6474104
88.4,162.1074104
89.1,162.5860771
89.2,163.0594104
89.3,163.5314104
89.4,163.9847438
90.1,164.4487438
90.2,164.9154104
90.3,165.3767438
90.4,165.8354104
91.1,166.3034104
91.2,166.7594104
91.3,167.2220771
91.4,167.6847438
92.1,168.1607438
92.2,168.6180771
92.3,169.0930563
92.4,169.5567438
93.1,170.0260771
93.2,170.4794104
93.3,170.9527438
93.4,171.4300771
94.1,171.8940771
94.2,172.3687438
94.3,172.8394104
94.4,173.3104521
95.1,173.7752646
95.2,174.2540771
95.3,174.7292229
95.4,175.2087438
96.1,175.6940771
96.2,176.1754104
96.3,176.6512438
96.4,177.1287438
97.1,177.6060771
97.2,178.0834104
97.3,178.5994104
97.4,179.1087438
98.1,179.6034104
98.2,180.1087438
98.3,180.6034104
98.4,181.1100771
99.1,181.6140771
