Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
241,3,21:06,6,37.862416,,37.915376,,,,8,,7,,0.1067,,0.384109,
241,3,21:07,7,37.969488,38.000108,,,,,8,5.5,,,0.097185,0.347666,,
241,3,21:08,8,38.09385,,38.088909,,,,8,,7,,0.021958,,0.268076,
241,3,21:09,9,,38.24383,38.246088,,,,,5.5,7.5,,,0.12823,0.039157,
241,3,21:10,10,38.352767,,38.348516,,,,8,,7.5,,0.111793,,0.044564,
241,3,21:11,11,38.463865,38.471374,38.497267,,,,8,5.5,7.5,,0.092497,0.267971,0.091322,
241,3,21:12,12,38.584466,38.56266,38.567042,,,,8,6,8,,0.021857,0.581372,0.15848,
241,3,21:13,13,,38.733686,38.718652,,,,,5.5,8,,,0.634391,0.149555,
241,3,21:14,14,38.828063,38.861332,38.852681,,,,8.5,5.5,8,,0.098282,0.429501,0.130157,
241,3,21:15,15,38.939722,,,,,,8,,,,0.096687,,,
241,3,21:16,16,39.06353,39.036341,39.065368,,,,8,6,8,,0.020215,0.682826,0.095988,
241,3,22:01,1,,39.214609,39.189793,,,,,6,8,,,0.446149,0.396691,
241,3,22:02,2,39.309602,39.336789,39.31425,,,,8.5,6,8.5,,0.138551,0.788144,0.054281,
241,3,22:03,3,39.417174,,39.41718,,,,8.5,,8.5,,0.143094,,0.154318,
241,3,22:04,4,39.534062,39.533713,39.521528,,,,8.5,6,8.5,,0.025703,0.364645,0.337012,
241,3,22:05,5,,,39.664823,,,,,,8,,,,0.039618,
241,3,22:06,6,39.774365,,39.818079,,,,8.5,,8,,0.17351,,0.030652,
241,3,22:07,7,39.882147,39.891244,,,,,8.5,5.5,,,0.174926,0.342153,,
241,3,22:08,8,40.000647,,40.009248,,,,8.5,,8,,0.391747,,0.057925,
241,3,22:09,9,,40.141486,40.168987,,,,,5.5,8,,,0.126664,0.418901,
241,3,22:10,10,40.256016,,40.258125,,,,8,,8,,0.174284,,0.31134,
241,3,22:11,11,40.355063,40.366515,40.370044,,,,8,5.5,8,,0.159687,0.339112,0.034708,
241,3,22:12,12,40.479102,40.454142,,,,,8,6,,,0.016947,0.594221,,
241,3,22:13,13,,40.625119,40.62004,,,,,5.5,7,,,0.607829,0.337106,
241,3,22:14,14,40.728257,40.752262,40.750863,,,,8.5,5.5,7,,0.125753,0.317434,0.348899,
241,3,22:15,15,40.839529,,,,,,8,,,,0.155969,,,
241,3,22:16,16,40.956794,40.949223,40.950033,,,,8,5.5,7,,0.016239,0.292528,0.249327,
241,3,23:01,1,,41.108593,,,,,,5.5,,,,0.089345,,
241,3,23:02,2,41.195206,,41.207962,,,,8.5,,6.5,,0.10867,,0.209467,
241,3,23:03,3,41.309307,41.318715,41.325973,,,,8.5,5.5,7,,0.139745,0.737807,0.180964,
241,3,23:04,4,41.42489,41.419264,41.43596,,,,8,5.5,7,,0.283835,0.1052,0.303106,
241,3,23:05,5,,41.567297,,,,,,5.5,,,,0.263595,,
241,3,23:06,6,41.670112,,41.692792,,,,8,,6.5,,0.126798,,0.006269,
241,3,23:07,7,41.787063,41.797675,,,,,7.5,6,,,0.139276,0.277497,,
241,3,23:08,8,41.906652,,,,,,7.5,,,,0.015366,,,
241,3,23:09,9,,42.048972,,,,,,6,,,,0.129149,,
241,3,23:10,10,42.160058,,42.179407,,,,8,,6,,0.132351,,0.034201,
241,3,23:11,11,42.264433,42.267419,42.289411,,,,8,6,6.5,,0.1604,0.365325,0.466025,
241,3,23:12,12,42.386904,42.372603,,,,,8,6,,,0.026172,0.103084,,
241,3,23:13,13,,42.532512,42.54275,,,,,6,6.5,,,0.149832,0.215351,
241,3,23:14,14,42.63161,,,,,,8,,,,0.136656,,,
241,3,23:15,15,42.742204,42.76637,,,,,8,5.5,,,0.125472,0.199241,,
241,3,23:16,16,42.865917,,42.858665,,,,8,,6,,0.301511,,0.720387,
241,3,24:01:00,1,,43.007824,,,,,,5.5,,,,0.072295,,
241,3,24:02:00,2,43.116242,,43.142391,,,,7.5,,6,,0.137382,,0.052154,
241,3,24:03:00,3,43.223041,43.235487,,,,,7.5,5.5,,,0.120217,0.30518,,
241,3,24:04:00,4,43.350366,43.338886,,,,,7.5,5.5,,,0.026206,0.090665,,
241,3,24:05:00,5,,43.489417,43.499332,,,,,5.5,6,,,0.157517,0.7908,
241,3,24:06:00,6,43.591449,,43.628892,,,,8,,6.5,,0.144711,,0.597695,
241,3,24:07:00,7,43.701007,43.715853,,,,,8,5.5,,,0.096557,0.202018,,
241,3,24:08:00,8,43.828777,,43.806161,,,,8,,6.5,,0.311782,,0.227719,
241,3,24:09:00,9,,43.980503,43.96423,,,,,5.5,6.5,,,0.115431,0.457898,
241,3,24:10:00,10,44.076821,,44.091099,,,,7.5,,7,,0.152281,,0.307694,
241,3,24:11:00,11,44.184384,44.184392,,,,,7.5,5.5,,,0.132604,0.121564,,
241,3,24:12:00,12,44.298887,44.286623,44.27905,,,,7.5,5.5,6.5,,0.024408,0.322163,0.559929,
241,3,24:13:00,13,,44.440006,44.449129,,,,,5.5,6.5,,,0.786355,0.233105,
241,3,24:14:00,14,44.543078,,44.569348,,,,8,,6.5,,0.160934,,0.079611,
241,3,24:15:00,15,44.649052,44.656001,44.674685,,,,7.5,5.5,7,,0.128435,0.309284,0.501358,
241,3,24:16:00,16,44.778215,,44.755359,,,,7.5,,7.5,,0.05189,,0.509001,
241,3,25:01:00,1,,44.926867,44.915406,,,,,5.5,7.5,,,0.110079,0.494439,
241,3,25:02:00,2,45.013594,,45.049052,,,,8,,8,,0.139793,,0.258793,
241,3,25:03:00,3,45.124717,45.128814,45.133476,,,,8,5.5,8.5,,0.167091,0.56287,0.730389,
241,3,25:04:00,4,45.250612,45.234197,45.241136,,,,8,6,8,,0.039097,0.180043,0.690229,
241,3,25:05:00,5,,,45.393756,,,,,,7.5,,,,0.851628,
241,3,25:06:00,6,45.480476,45.470507,45.514794,,,,8.5,5.5,7.5,,0.155904,0.246759,0.56934,
241,3,25:07:00,7,45.593637,45.603244,,,,,8,5.5,,,0.139957,0.224534,,
241,3,25:08:00,8,45.717802,,45.689207,,,,8,,7.5,,0.417032,,0.322654,
241,3,25:09:00,9,,45.852087,45.847357,,,,,5.5,7.5,,,0.078635,0.553485,
241,3,25:10:00,10,45.953458,45.948591,45.977919,,,,8,6,7.5,,0.285879,0.162701,0.34932,
241,3,25:11:00,11,46.064128,46.067065,,,,,8.5,6,,,0.180087,0.233107,,
241,3,25:12:00,12,46.1851,46.166916,46.169579,,,,8,6.5,7.5,,0.023994,0.579573,0.516675,
241,3,25:13:00,13,,46.309645,46.338998,,,,,6,7.5,,,0.565945,0.186278,
241,3,25:14:00,14,46.414439,46.411852,46.45877,,,,8.5,6.5,7.5,,0.216824,0.10645,0.150606,
241,3,25:15:00,15,46.522494,46.515169,46.556629,,,,8.5,6.5,8,,0.177415,0.310622,0.523323,
241,3,25:16:00,16,46.640106,46.630704,46.639575,,,,8.5,7,8,,0.034284,0.169035,0.450921,
241,3,26:01:00,1,,46.780389,46.783745,,,,,7,7.5,,,0.130393,0.51118,
241,3,26:02:00,2,46.884767,46.870979,46.92277,,,,8.5,7.5,7.5,,0.196474,0.145882,0.3478,
241,3,26:03:00,3,46.988594,46.989951,47.012276,,,,8.5,7.5,8,,0.183025,0.597342,0.637239,
241,3,26:04:00,4,47.103855,47.088321,47.10324,,,,8.5,8,8,,0.032863,0.333683,0.56021,
241,3,26:05:00,5,,,47.253673,,,,,,7.5,,,,0.774454,
241,3,26:06:00,6,47.343367,47.335165,47.370874,,,,8.5,7.5,8,,0.201715,0.165311,0.579142,
241,3,26:07:00,7,47.44151,47.464642,,,,,8.5,8,,,0.134685,0.042754,,
241,3,26:08:00,8,47.563946,47.560183,47.539905,,,,8.5,8,7.5,,0.025693,0.196209,0.41097,
241,3,26:09:00,9,,47.69942,47.701,,,,,8,7.5,,,0.092516,0.696208,
241,3,26:10:00,10,47.801566,47.784702,47.821253,,,,8.5,8.5,8,,0.201294,0.144032,0.359278,
241,3,26:11:00,11,47.901374,47.909256,,,,,9,8.5,,,0.161583,0.153769,,
241,3,26:12:00,12,48.020714,48.012283,48.005703,,,,9,8.5,7.5,,0.02301,0.20371,0.498557,
241,3,26:13:00,13,,48.145256,48.161358,,,,,8.5,8,,,0.148237,0.26269,
241,3,26:14:00,14,48.255368,48.246929,48.277176,,,,9,8.5,8,,0.235203,0.122139,0.089485,
241,3,26:15:00,15,48.362802,48.368343,48.369753,,,,9,8.5,8,,0.098932,0.04249,0.638075,
241,3,26:16:00,16,48.478889,48.462385,48.454303,,,,9,8.5,8.5,,0.026458,0.206092,0.483005,
241,3,27:01:00,1,,48.596373,48.600998,,,,,8.5,8,,,0.161004,0.49538,
241,3,27:02:00,2,48.715669,48.707933,48.733897,,,,9,8.5,8,,0.193582,0.257681,0.658494,
241,3,27:03:00,3,48.824034,48.806628,,,,,9,8.5,,,0.251243,0.316717,,
241,3,27:04:00,4,48.936723,48.914627,48.915251,,,,9,8.5,8,,0.030098,0.494167,0.603409,
241,3,27:05:00,5,,,49.066591,,,,,,7.5,,,,0.566219,
241,3,27:06:00,6,49.164647,49.148268,49.188576,,,,9,8,7.5,,0.191381,0.212288,0.459995,
241,3,27:07:00,7,49.263652,49.265727,,,,,9,8.5,,,0.186016,0.159046,,
241,3,27:08:00,8,49.379751,49.37029,49.376362,,,,9,8.5,7,,0.476727,0.119117,0.294244,
241,3,27:09:00,9,,49.505314,49.538663,,,,,8.5,7.5,,,0.488944,0.399445,
241,3,27:10:00,10,49.61682,49.598727,49.651146,,,,8.5,8.5,7.5,,0.208159,0.240641,0.009739,
241,3,27:11:00,11,49.718696,49.719537,,,,,8.5,8.5,,,0.071363,0.198205,,
241,3,27:12:00,12,49.833307,49.828376,,,,,8.5,8.5,,,0.276846,0.422202,,
241,3,27:13:00,13,,49.964661,49.993995,,,,,8.5,7.5,,,0.424956,0.010404,
241,3,27:14:00,14,50.0737,50.067589,50.137626,,,,8,8.5,8,,0.168983,0.036249,0.613058,
241,3,27:15:00,15,50.169628,50.171368,,,,,8,8.5,,,0.137348,0.286897,,
241,3,27:16:00,16,50.291239,50.288623,50.336637,,,,8,8.5,7.5,,0.378967,0.175745,0.016762,
241,3,28:01:00,1,,50.428088,,,,,,8.5,,,,0.097173,,
241,3,28:02:00,2,50.529763,50.53128,,,,,7.5,8.5,,,0.172583,0.134974,,
241,3,28:03:00,3,50.637937,50.647599,,,,,7.5,8.5,,,0.222928,0.364087,,
241,3,28:04:00,4,50.753538,50.751053,50.753923,,,,7.5,8.5,7,,0.311012,0.03442,0.050196,
241,3,28:05:00,5,,50.884349,,,,,,8.5,,,,0.269034,,
241,3,28:06:00,6,50.982736,50.981248,50.993615,,,,7,8.5,7,,0.189475,0.1703,0.014942,
241,3,28:07:00,7,51.083429,51.116733,,,,,7,9,,,0.190944,0.05658,,
241,3,28:08:00,8,51.200687,51.211925,51.204405,,,,7,9,7,,0.490762,0.253667,0.065498,
241,3,28:09:00,9,,51.353125,51.351157,,,,,9,7.5,,,0.088851,0.023633,
241,3,28:10:00,10,51.435604,51.454486,,,,,6.5,9,,,0.245823,0.147722,,
241,3,28:11:00,11,51.540637,51.563052,,,,,7,9,,,0.301593,0.17518,,
241,3,28:12:00,12,51.654514,51.661379,51.658159,,,,7,9,8,,0.015719,0.185688,0.057249,
241,3,28:13:00,13,,51.795999,51.81757,,,,,9,8,,,0.14722,0.011963,
241,3,28:14:00,14,51.889661,51.89861,,,,,7,9,,,0.250219,0.108379,,
241,3,28:15:00,15,51.998037,52.024145,,,,,7.5,9,,,0.19461,0.036927,,
241,3,28:16:00,16,52.118875,52.111558,52.122756,,,,7.5,9,8.5,,0.712588,0.26787,0.048297,
241,3,29:01:00,1,,52.250562,52.26124,,,,,9,8.5,,,0.088989,0.036636,
241,3,29:02:00,2,52.348492,52.362226,,,,,7,9,,,0.193002,0.1298,,
241,3,29:03:00,3,52.454981,52.465477,,,,,7.5,9,,,0.213357,0.323276,,
241,3,29:04:00,4,52.574511,52.564324,52.574666,,,,7.5,9,9,,0.686063,0.053334,0.079395,
241,3,29:05:00,5,,52.699887,,,,,,9,,,,0.249251,,
241,3,29:06:00,6,52.803159,52.805455,52.813653,,,,7,9,8.5,,0.125503,0.177124,0.016375,
241,3,29:07:00,7,52.90873,52.93627,,,,,7.5,9,,,0.230635,0.052061,,
241,3,29:08:00,8,53.027931,53.020886,53.031752,,,,7.5,9,8.5,,0.295412,0.250894,0.053326,
241,3,29:09:00,9,,53.163847,53.17064,,,,,9,8.5,,,0.074383,0.015567,
241,3,29:10:00,10,53.261041,53.260043,,,,,7,9,,,0.185417,0.184274,,
241,3,29:11:00,11,53.35889,53.379447,,,,,7.5,9,,,0.195787,0.10777,,
241,3,29:12:00,12,53.479856,53.482833,53.483589,,,,7.5,9,8.5,,0.449031,0.213898,0.040661,
241,3,29:13:00,13,,53.62048,53.632298,,,,,9,8,,,0.09821,0.024242,
241,3,29:14:00,14,53.710364,53.728873,,,,,7,9,,,0.140659,0.068016,,
241,3,29:15:00,15,53.822617,53.847475,,,,,7,9,,,0.15519,0.197207,,
241,3,29:16:00,16,53.950065,,,,,,7,,,,0.374882,,,
241,3,30:01:00,1,,54.061664,,,,,,8.5,,,,0.485409,,
241,3,30:02:00,2,54.180478,,,,,,6.5,,,,0.14036,,,
241,3,30:03:00,3,54.284218,54.259183,54.285324,,,,7,8,7.5,,0.123697,0.065165,0.034925,
241,3,30:04:00,4,54.397226,,,,,,7,,,,0.56156,,,
241,3,30:05:00,5,,54.52711,,,,,,8,,,,0.331132,,
241,3,30:06:00,6,54.632124,54.621586,54.622404,,,,6.5,8,6.5,,0.160144,0.065633,0.007091,
241,3,30:07:00,7,54.735708,54.758017,,,,,7,8,,,0.225759,0.114822,,
241,3,30:08:00,8,54.852649,,,,,,7,,,,0.027869,,,
241,3,30:09:00,9,,54.985262,54.972428,,,,,7.5,7.5,,,0.208217,0.104431,
241,3,30:10:00,10,55.08682,55.08742,,,,,7,7.5,,,0.150639,0.374032,,
241,3,30:11:00,11,55.187757,55.193396,,,,,7.5,7.5,,,0.117892,0.116735,,
241,3,30:12:00,12,55.30272,55.298454,,,,,7.5,7.5,,,0.016677,0.500399,,
241,3,30:13:00,13,,55.421858,55.435935,,,,,7.5,7.5,,,0.511026,0.029601,
241,3,30:14:00,14,55.53805,55.537867,,,,,7.5,7.5,,,0.155117,0.43624,,
241,3,30:15:00,15,55.63898,,,,,,8,,,,0.131366,,,
241,3,30:16:00,16,55.756902,55.745536,,,,,8,7,,,0.764273,0.198347,,
241,3,31:01:00,1,,55.884363,,,,,,7,,,,0.155322,,
241,3,31:02:00,2,55.978578,55.978029,56.009004,,,,7.5,7.5,7,,0.125399,0.117952,0.020896,
241,3,31:03:00,3,56.08205,56.093959,,,,,8,7.5,,,0.151985,0.412169,,
241,3,31:04:00,4,56.198923,56.203633,,,,,8,8,,,0.696912,0.068914,,
241,3,31:05:00,5,,56.337351,56.347299,,,,,8,8,,,0.195927,0.537743,
241,3,31:06:00,6,56.429948,56.428696,56.474959,,,,7.5,8,8.5,,0.133248,0.149382,0.384054,
241,3,31:07:00,7,56.528588,56.548967,,,,,8,8,,,0.165313,0.034986,,
241,3,31:08:00,8,56.652171,56.639764,56.636595,,,,8,8,8.5,,0.01975,0.198523,0.330241,
241,3,31:09:00,9,,56.796289,56.793519,,,,,8,8.5,,,0.03825,0.397691,
241,3,31:10:00,10,56.897466,56.893501,56.915051,,,,8,8.5,8.5,,0.157762,0.145315,0.310931,
241,3,31:11:00,11,56.994582,57.005517,,,,,8,8.5,,,0.177501,0.156091,,
241,3,31:12:00,12,57.110247,57.098918,57.101865,,,,8,8.5,8,,0.399159,0.204469,0.514937,
241,3,31:13:00,13,,57.241443,57.271456,,,,,8.5,8,,,0.077522,0.008538,
241,3,31:14:00,14,57.351953,57.343227,,,,,7.5,8.5,,,0.195594,0.063601,,
241,3,31:15:00,15,57.454923,57.465771,,,,,7.5,8.5,,,0.171571,0.20449,,
241,3,31:16:00,16,57.572779,,57.554423,,,,7.5,,7.5,,0.031033,,0.595139,
241,3,32:01:00,1,,57.69864,57.704695,,,,,8.5,7.5,,,0.30154,0.069864,
241,3,32:02:00,2,57.799713,57.825089,,,,,7.5,8.5,,,0.16214,0.133356,,
241,3,32:03:00,3,57.902262,57.928915,,,,,8,8.5,,,0.166235,0.270953,,
241,3,32:04:00,4,58.017676,58.023799,58.039789,,,,8,8.5,8,,0.535633,0.174455,0.045981,
241,3,32:05:00,5,,58.145399,,,,,,8.5,,,,0.486513,,
241,3,32:06:00,6,58.245294,58.244165,58.273524,,,,7.5,8.5,7,,0.141977,0.283525,0.051815,
241,3,32:07:00,7,58.353628,58.370416,,,,,8,8.5,,,0.155983,0.090424,,
241,3,32:08:00,8,58.470599,58.47389,,,,,8,8.5,,,0.514274,0.101283,,
241,3,32:09:00,9,,58.604677,58.624819,,,,,8.5,7,,,0.425136,0.028052,
241,3,32:10:00,10,58.70543,58.696409,,,,,7.5,8.5,,,0.165137,0.118949,,
241,3,32:11:00,11,58.810203,58.825264,,,,,7.5,8.5,,,0.13111,0.108711,,
241,3,32:12:00,12,58.931235,58.927115,58.931061,,,,7.5,8.5,7.5,,0.398654,0.406584,0.047318,
241,3,32:13:00,13,,59.071531,59.07981,,,,,8.5,8,,,0.038906,0.024133,
241,3,32:14:00,14,59.167384,,,,,,7,,,,0.143664,,,
241,3,32:15:00,15,59.266838,59.289541,,,,,7.5,8.5,,,0.135647,0.060427,,
241,3,32:16:00,16,59.390818,59.400757,59.407523,,,,7.5,8.5,8.5,,0.019487,0.272069,0.464391,
241,3,33:01:00,1,,59.542346,59.550139,,,,,8.5,8.5,,,0.098016,0.409781,
241,3,33:02:00,2,59.625479,,59.663079,,,,7.5,,8.5,,0.144801,,0.037062,
241,3,33:03:00,3,59.735566,59.753901,,,,,7.5,8.5,,,0.147642,0.288965,,
241,3,33:04:00,4,59.858399,59.855578,59.840912,,,,7.5,8.5,8.5,,0.453084,0.077352,0.056635,
241,3,33:05:00,5,,59.992658,,,,,,8.5,,,,0.509553,,
241,3,33:06:00,6,60.099887,60.074605,60.074807,,,,7,8.5,7.5,,0.165588,0.181474,0.017337,
241,3,33:07:00,7,60.200305,60.202347,,,,,7.5,8.5,,,0.150688,0.138039,,
241,3,33:08:00,8,60.31683,60.30208,60.305266,,,,7.5,8.5,8,,0.015229,0.288161,0.052345,
241,3,33:09:00,9,,60.437931,60.439336,,,,,8.5,8,,,0.154884,0.0424,
241,3,33:10:00,10,60.552143,,,,,,7.5,,,,0.138093,,,
241,3,33:11:00,11,60.648302,60.651935,,,,,8,8,,,0.110894,0.151314,,
241,3,33:12:00,12,60.767484,60.74767,60.752123,,,,8,8,8.5,,0.609631,0.362081,0.053246,
241,3,33:13:00,13,,60.887535,60.908037,,,,,8,8,,,0.251383,0.029431,
241,3,33:14:00,14,60.995722,,,,,,7.5,,,,0.107835,,,
241,3,33:15:00,15,61.097799,61.110078,,,,,8,7.5,,,0.112521,0.08462,,
241,3,33:16:00,16,61.223969,61.218947,61.224822,,,,8,7.5,7.5,,0.023757,0.237444,0.29869,
241,3,34:01:00,1,,61.35901,61.35446,,,,,7.5,7.5,,,0.107026,0.240627,
241,3,34:02:00,2,61.456387,,61.479864,,,,8,,7.5,,0.127637,,0.047154,
241,3,34:03:00,3,61.557213,61.576747,,,,,8,7,,,0.128664,0.367888,,
241,3,34:04:00,4,61.675557,61.669328,61.691672,,,,8,7.5,7,,0.558635,0.125784,0.036026,
241,3,34:05:00,5,,,,,,,,,,,,,,
241,3,34:06:00,6,61.906066,61.897664,61.910259,,,,7.5,7,7.5,,0.117867,0.222797,0.009655,
241,3,34:07:00,7,62.007863,62.028437,,,,,8,7,,,0.109738,0.296441,,
241,3,34:08:00,8,62.128623,,62.132428,,,,8,,8,,0.61118,,0.058352,
241,3,34:09:00,9,,62.262848,62.269314,,,,,6.5,8,,,0.069889,0.03315,
241,3,34:10:00,10,62.364304,62.361318,,,,,7.5,6.5,,,0.109364,0.173037,,
241,3,34:11:00,11,62.466064,62.47707,,,,,7.5,6.5,,,0.119419,0.105287,,
241,3,34:12:00,12,62.581173,62.580162,62.586034,,,,7.5,7,7.5,,0.529156,0.271555,0.051733,
241,3,34:13:00,13,,62.714161,62.727262,,,,,7,7.5,,,0.059658,0.023251,
241,3,34:14:00,14,62.82302,62.820819,,,,,7,7,,,0.130694,0.067374,,
241,3,34:15:00,15,62.919972,62.94376,,,,,7.5,7,,,0.126616,0.269515,,
241,3,34:16:00,16,63.040354,,63.04182,,,,7.5,,7,,0.498949,,0.241262,
241,3,35:01:00,1,,63.171685,63.183332,,,,,7,7.5,,,0.061533,0.291243,
241,3,35:02:00,2,63.279198,63.279912,63.311803,,,,7,7,7.5,,0.123467,0.137268,0.387985,
241,3,35:03:00,3,63.373484,63.389012,,,,,7,7,,,0.175341,0.291149,,
241,3,35:04:00,4,63.48998,63.492133,63.490599,,,,7,7.5,7,,0.015338,0.039131,0.321969,
241,3,35:05:00,5,,63.626013,63.642422,,,,,7.5,7.5,,,0.18102,0.351805,
241,3,35:06:00,6,63.731736,63.733663,,,,,7,7.5,,,0.124588,0.166845,,
241,3,35:07:00,7,63.82184,63.855299,,,,,7.5,8,,,0.130346,0.040349,,
241,3,35:08:00,8,63.944829,,63.957817,,,,7.5,,6.5,,0.435612,,0.319277,
241,3,35:09:00,9,,64.091357,64.097886,,,,,8,6.5,,,0.162387,0.258227,
241,3,35:10:00,10,64.195991,,64.217681,,,,7,,6.5,,0.135899,,0.42548,
241,3,35:11:00,11,64.295774,64.309914,,,,,7.5,8,,,0.158272,0.135239,,
241,3,35:12:00,12,64.415554,64.404388,64.391332,,,,7.5,8,6,,0.017558,0.198286,0.436114,
241,3,35:13:00,13,,64.546408,64.562481,,,,,8,6.5,,,0.112929,0.006272,
241,3,35:14:00,14,64.658483,64.649868,,,,,7.5,8,,,0.138646,0.076746,,
241,3,35:15:00,15,64.755854,64.768165,,,,,8,8,,,0.124545,0.031712,,
241,3,35:16:00,16,64.873093,,64.86636,,,,8,,6,,0.016031,,0.375091,
241,3,36:01:00,1,,64.995906,65.018342,,,,,8,6.5,,,0.376031,0.318547,
241,3,36:02:00,2,65.111395,65.115253,65.138272,,,,8,8.5,6.5,,0.126789,0.242743,0.412345,
241,3,36:03:00,3,65.206047,65.222599,,,,,8.5,8.5,,,0.130435,0.150815,,
241,3,36:04:00,4,65.324252,65.327664,65.31961,,,,8.5,8.5,6,,0.022255,0.054522,0.472693,
241,3,36:05:00,5,,65.470683,65.466312,,,,,8.5,6.5,,,0.493468,0.630869,
241,3,36:06:00,6,65.568106,65.557111,65.586775,,,,8.5,8.5,6.5,,0.103171,0.285993,0.012294,
241,3,36:07:00,7,65.650871,65.683035,,,,,9,8.5,,,0.132792,0.105401,,
241,3,36:08:00,8,65.773675,65.779164,65.781737,,,,8.5,8.5,7,,0.544086,0.231243,0.305053,
241,3,36:09:00,9,,65.911294,65.933439,,,,,8.5,7.5,,,0.380506,0.491359,
241,3,36:10:00,10,66.026386,66.009945,66.054961,,,,8,8.5,7.5,,0.118972,0.193517,0.408712,
241,3,36:11:00,11,66.118412,66.129521,,,,,8.5,8.5,,,0.129768,0.079113,,
241,3,36:12:00,12,66.238075,66.246649,66.230692,,,,8.5,9,7,,0.024682,0.411623,0.487135,
241,3,36:13:00,13,,66.371375,66.396948,,,,,9,7,,,0.387344,0.314067,
241,3,36:14:00,14,66.486448,,66.481297,,,,8.5,,7.5,,0.120788,,0.029478,
241,3,36:15:00,15,66.581825,66.581443,,,,,8.5,8.5,,,0.095809,0.157315,,
241,3,36:16:00,16,66.694959,66.691416,66.684235,,,,8.5,8.5,8.5,,0.026797,0.182179,0.466102,
241,3,37:01:00,1,,66.834298,66.838601,,,,,8.5,8.5,,,0.091617,0.342698,
241,3,37:02:00,2,66.946715,,66.960608,,,,8.5,,8.5,,0.088692,,0.402434,
241,3,37:03:00,3,67.037058,67.061385,,,,,8.5,8,,,0.219767,0.359782,,
241,3,37:04:00,4,67.155725,67.155115,67.142452,,,,8.5,8,8,,0.655479,0.03516,0.344962,
241,3,37:05:00,5,,67.28921,67.292748,,,,,8,8.5,,,0.280891,0.383061,
241,3,37:06:00,6,67.391513,67.388178,67.405235,,,,8,8,8.5,,0.078831,0.180133,0.045566,
241,3,37:07:00,7,67.488508,67.518534,,,,,8,8,,,0.215859,0.052705,,
241,3,37:08:00,8,67.603083,67.597236,67.604263,,,,8,8,9,,0.020539,0.216343,0.313139,
241,3,37:09:00,9,,67.754948,67.751157,,,,,8,9,,,0.052754,0.380191,
241,3,37:10:00,10,67.861005,67.84088,67.878555,,,,8,8,9,,0.097488,0.174527,0.158784,
241,3,37:11:00,11,67.943849,67.969444,,,,,8.5,8,,,0.192222,0.139942,,
241,3,37:12:00,12,68.052568,68.068454,68.044228,,,,8.5,8,9,,0.597937,0.179788,0.338948,
241,3,37:13:00,13,,68.205957,68.219192,,,,,8,9,,,0.083444,0.182724,
241,3,37:14:00,14,68.30831,68.306785,68.330695,,,,8,8,9,,0.118466,0.084797,0.142217,
241,3,37:15:00,15,68.407838,68.423611,68.411605,,,,8,8,9,,0.131686,0.270789,0.412166,
241,3,37:16:00,16,68.520329,,68.517076,,,,8,,9,,0.017433,,0.420081,
241,3,38:01:00,1,,68.652948,68.660854,,,,,8,8.5,,,0.04811,0.373982,
241,3,38:02:00,2,68.770919,68.753145,68.799921,,,,8,8,8.5,,0.113533,0.083879,0.307435,
241,3,38:03:00,3,68.872048,68.872233,,,,,8,8,,,0.117265,0.309377,,
241,3,38:04:00,4,68.986189,68.971857,68.973476,,,,8,8.5,8,,0.016753,0.066867,0.416675,
241,3,38:05:00,5,,69.106342,69.125325,,,,,8.5,8.5,,,0.243098,0.204138,
241,3,38:06:00,6,69.222942,69.209197,69.24967,,,,8,8.5,8.5,,0.121753,0.181416,0.446353,
241,3,38:07:00,7,69.319556,69.336052,,,,,8.5,8.5,,,0.129523,0.054128,,
241,3,38:08:00,8,69.434163,69.423274,69.428702,,,,8.5,8.5,8,,0.411735,0.208229,0.120667,
241,3,38:09:00,9,,69.57185,69.587181,,,,,8.5,7.5,,,0.065817,0.419394,
241,3,38:10:00,10,69.679399,69.676887,69.697283,,,,8,8.5,7.5,,0.130335,0.179126,0.259138,
241,3,38:11:00,11,69.788118,69.797026,,,,,8,8.5,,,0.113302,0.130393,,
241,3,38:12:00,12,69.908846,69.903745,69.873027,,,,8,8.5,7.5,,0.020648,0.248864,0.463048,
241,3,38:13:00,13,,70.030727,70.037883,,,,,8.5,7.5,,,0.084173,0.006061,
241,3,38:14:00,14,70.133174,70.134341,,,,,8,8.5,,,0.130573,0.102711,,
241,3,38:15:00,15,70.239425,70.248808,,,,,8.5,8.5,,,0.114201,0.166345,,
241,3,38:16:00,16,70.343442,,,,,,8.5,,,,0.018552,,,
241,3,39:01:00,1,,70.478635,70.500257,,,,,8,7,,,0.315662,0.049778,
241,3,39:02:00,2,70.588198,70.591568,,,,,8.5,8.5,,,0.089008,0.390217,,
241,3,39:03:00,3,70.693296,70.703982,,,,,8.5,8.5,,,0.153247,0.0563,,
241,3,39:04:00,4,70.808478,70.818372,70.823942,,,,8.5,8.5,6,,0.319464,0.099564,0.052735,
241,3,39:05:00,5,,70.939291,,,,,,8.5,,,,0.357131,,
241,3,39:06:00,6,71.044904,71.021049,71.060754,,,,8,8.5,6,,0.093486,0.278054,0.050657,
241,3,39:07:00,7,71.152792,71.152119,,,,,8,8.5,,,0.12794,0.119327,,
