Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
231,3,20:06,6,44.055625,44.033606,,,,,8.5,9.5,,,0.184943,0.187205,,
231,3,20:07,7,44.163075,44.164054,,,,,8.5,9.5,,,0.230897,0.039891,,
231,3,20:08,8,44.270496,44.258046,44.24355,,,,8.5,9.5,7,,0.179987,0.257927,0.247166,
231,3,20:09,9,44.399392,44.414714,44.383664,,,,8.5,9.5,7.5,,1.000062,0.058902,0.012668,
231,3,20:10,10,44.518425,44.518366,,,,,8.5,9.5,,,0.231322,0.132822,,
231,3,20:11,11,44.622861,44.636497,44.618355,,,,8.5,9.5,7,,0.111312,0.189522,0.083461,
231,3,20:12,12,44.739701,44.73542,,,,,8.5,9.5,,,0.176579,0.413506,,
231,3,20:13,13,44.871356,44.874511,44.860087,,,,8.5,9.5,7.5,,0.890928,0.492836,0.219093,
231,3,20:14,14,44.982367,44.994481,44.978382,,,,8.5,9,8,,0.165845,0.109113,0.303407,
231,3,20:15,15,45.089016,45.107416,,,,,8.5,9,,,0.135404,0.197553,,
231,3,20:16,16,45.206725,45.218466,45.191556,,,,8.5,9.5,7.5,,0.201805,0.022406,0.281289,
231,3,21:01,1,45.349978,45.351506,45.341665,,,,8.5,9.5,7,,0.845665,0.077561,0.338118,
231,3,21:02,2,45.456146,45.445822,45.464933,,,,8.5,10,7,,0.204238,0.145114,0.277858,
231,3,21:03,3,45.570365,45.572841,,,,,8.5,9.5,,,0.150462,0.461314,,
231,3,21:04,4,45.676667,45.672543,45.660416,,,,9,10,7,,0.262218,0.020864,0.530505,
231,3,21:05,5,45.8073,45.813964,45.802875,,,,8.5,10,7,,0.845101,0.26127,0.200228,
231,3,21:06,6,45.914465,45.914378,45.932475,,,,9,10,7,,0.160967,0.221954,0.329024,
231,3,21:07,7,46.026603,46.045696,,,,,9,9.5,,,0.246573,0.068422,,
231,3,21:08,8,46.128426,46.13866,46.123784,,,,9,10,7,,0.324138,0.256428,0.074211,
231,3,21:09,9,46.264401,46.276255,46.267229,,,,9,9.5,7,,0.552026,0.078104,0.24617,
231,3,21:10,10,46.374978,46.371632,46.377545,,,,9,10,7.5,,0.158248,0.154508,0.315228,
231,3,21:11,11,46.483082,46.49408,46.488001,,,,9,10,7.5,,0.171983,0.154175,0.40763,
231,3,21:12,12,46.588257,46.591611,46.600666,,,,9,10,7.5,,0.229025,0.018579,0.311582,
231,3,21:13,13,46.724422,46.727223,46.730815,,,,9,10.5,7.5,,0.635659,0.131748,0.457119,
231,3,21:14,14,46.836575,46.830877,46.840346,,,,9,10.5,7.5,,0.235269,0.086831,0.194081,
231,3,21:15,15,46.941946,46.949644,46.964584,,,,9,10.5,7.5,,0.209222,0.026495,0.236238,
231,3,21:16,16,47.046254,47.050476,47.075178,,,,9,10.5,7.5,,0.265413,0.27607,0.315066,
231,3,22:01,1,47.186662,47.185973,47.18974,,,,9,10.5,8,,0.505217,0.075262,0.497391,
231,3,22:02,2,47.296355,47.296089,47.299713,,,,9,10,8,,0.218199,0.112114,0.419751,
231,3,22:03,3,47.408707,47.408946,47.419528,,,,9,10,8,,0.286661,0.325157,0.386107,
231,3,22:04,4,47.513492,47.506345,47.515462,,,,9,10,8,,0.226062,0.054589,0.111328,
231,3,22:05,5,47.640923,47.641322,47.651211,,,,9,10,8.5,,0.770539,0.207894,0.35324,
231,3,22:06,6,47.755899,47.748876,47.754633,,,,9,9.5,8.5,,0.281333,0.143606,0.318879,
231,3,22:07,7,47.866146,47.87761,47.862451,,,,9,9.5,8.5,,0.140629,0.056002,0.684042,
231,3,22:08,8,47.973169,47.966521,47.968455,,,,9,9.5,8.5,,0.308716,0.252215,0.437814,
231,3,22:09,9,48.102519,48.106993,48.090728,,,,9,9.5,9,,0.510361,0.107593,0.443308,
231,3,22:10,10,48.221193,48.189068,48.199812,,,,9,9.5,9,,0.195134,0.162744,0.256471,
231,3,22:11,11,48.322484,48.323638,48.321451,,,,9,9.5,9,,0.127124,0.181637,0.30536,
231,3,22:12,12,48.428953,48.421043,48.43631,,,,9,9.5,9,,0.341788,0.017016,0.319526,
231,3,22:13,13,48.568827,48.560462,48.552106,,,,9,10,9,,0.468978,0.131232,0.496104,
231,3,22:14,14,48.684029,48.663089,48.664562,,,,9,9.5,9,,0.138164,0.083193,0.319534,
231,3,22:15,15,48.783165,48.786804,48.778791,,,,9,9.5,9,,0.121089,0.030413,0.432156,
231,3,22:16,16,48.890729,48.879533,48.891348,,,,9,9.5,9,,0.274174,0.35106,0.281321,
231,3,23:01,1,49.023191,49.015829,49.018883,,,,9,9.5,9,,0.738196,0.132303,0.223668,
231,3,23:02,2,49.133786,49.122788,49.132621,,,,9,9.5,9,,0.150996,0.255796,0.322166,
231,3,23:03,3,49.24176,49.227851,49.240872,,,,9,9.5,9,,0.105194,0.345639,0.527225,
231,3,23:04,4,49.351035,49.331626,49.349928,,,,9,9.5,9,,0.242715,0.023292,0.24413,
231,3,23:05,5,49.476956,49.465638,49.474443,,,,9,10,9,,0.523776,0.551353,0.638745,
231,3,23:06,6,49.594362,49.566756,49.58504,,,,9,10,9,,0.090647,0.05148,0.483967,
231,3,23:07,7,49.694168,49.697622,,,,,9,10.5,,,0.099691,0.2705,,
231,3,23:08,8,49.798711,49.800701,,,,,9,10.5,,,0.204083,0.031101,,
231,3,23:09,9,49.937743,49.930821,49.922938,,,,9,11,8.5,,0.510026,0.577614,0.360063,
231,3,23:10,10,50.055195,50.023585,,,,,9,11,,,0.093583,0.17189,,
231,3,23:11,11,50.155424,50.157565,,,,,9,11,,,0.091998,0.037387,,
231,3,23:12,12,50.263152,50.25004,,,,,9,11,,,0.330414,0.026275,,
231,3,23:13,13,50.395093,50.386423,50.389937,,,,9,11.5,8,,0.887078,0.03104,0.397638,
231,3,23:14,14,50.500712,50.524884,50.522304,,,,9,11,8,,0.145245,0.32942,0.381723,
231,3,23:15,15,50.605237,50.594079,,,,,9,11,,,0.202118,0.142072,,
231,3,23:16,16,50.703442,50.71425,50.700059,,,,9,11,7.5,,0.326868,0.021625,0.270445,
231,3,24:01:00,1,50.848469,50.853239,50.84506,,,,9,11.5,7.5,,0.736051,0.057612,0.545868,
231,3,24:02:00,2,50.948493,50.941782,50.968911,,,,9,11.5,7.5,,0.185918,0.13402,0.012022,
231,3,24:03:00,3,51.061257,51.064221,,,,,9,11.5,,,0.149961,0.433892,,
231,3,24:04:00,4,51.164029,51.163102,51.16762,,,,9,11.5,7,,0.192727,0.170652,0.408313,
231,3,24:05:00,5,51.301794,51.299437,51.305463,,,,9,11.5,7,,0.697908,0.483201,0.017995,
231,3,24:06:00,6,51.407815,51.386485,51.413507,,,,9,11.5,7,,0.178968,0.187165,0.411635,
231,3,24:07:00,7,51.514029,51.517868,,,,,9,11,,,0.212391,0.149745,,
231,3,24:08:00,8,51.621615,51.611314,51.610763,,,,9,11,6.5,,0.178168,0.272905,0.008515,
231,3,24:09:00,9,51.759144,51.748987,51.753592,,,,9,10.5,7.5,,0.821908,0.047478,0.006316,
231,3,24:10:00,10,51.856209,51.844767,51.870883,,,,9,10.5,8,,0.172415,0.214554,0.006655,
231,3,24:11:00,11,51.967316,51.971361,,,,,9,10,,,0.153374,0.222912,,
231,3,24:12:00,12,52.076128,52.072277,52.071129,,,,9,10,8.5,,0.196621,0.250268,0.415406,
231,3,24:13:00,13,52.213361,52.221359,52.215786,,,,9,10,9,,0.509365,0.072199,0.218205,
231,3,24:14:00,14,52.321771,52.315,,,,,9,10,,,0.112211,0.116055,,
231,3,24:15:00,15,52.426955,52.436119,,,,,9,9.5,,,0.168191,0.079674,,
231,3,24:16:00,16,52.531496,52.525776,52.529525,,,,9,9.5,7.5,,0.260294,0.184168,0.016934,
231,3,25:01:00,1,52.665627,52.660655,52.683612,,,,9,9.5,8,,0.513877,0.327967,0.153259,
231,3,25:02:00,2,52.784422,52.773444,52.7997,,,,9,9.5,8,,0.156064,0.434358,0.02632,
231,3,25:03:00,3,52.885288,52.878068,,,,,9,9,,,0.100699,0.135812,,
231,3,25:04:00,4,52.982124,52.980648,52.986139,,,,9,9,7.5,,0.264027,0.259463,0.118568,
231,3,25:05:00,5,53.124913,53.1175,53.132852,,,,9,9,8,,0.603721,0.414525,0.023483,
231,3,25:06:00,6,53.232743,53.206717,53.234568,,,,9,9,8,,0.13501,0.02601,0.007724,
231,3,25:07:00,7,53.344139,53.335342,,,,,9,9.5,,,0.097848,0.174301,,
231,3,25:08:00,8,53.446108,53.441342,53.429341,,,,9,9.5,8,,0.229043,0.025189,0.228956,
231,3,25:09:00,9,53.575974,53.579271,,,,,9,10,,,0.486004,0.490351,,
231,3,25:10:00,10,53.682192,53.667337,53.696279,,,,9,10,8,,0.094808,0.171685,0.011833,
231,3,25:11:00,11,53.78215,53.796753,,,,,9,10,,,0.148614,0.164617,,
231,3,25:12:00,12,53.885775,53.909036,53.889795,,,,9,10,6.5,,0.262791,0.563735,0.183165,
231,3,25:13:00,13,54.018605,54.03292,54.031788,,,,9,10,6.5,,0.481216,0.034927,0.009642,
231,3,25:14:00,14,54.126646,54.147146,,,,,9,10,,,0.179762,0.40458,,
231,3,25:15:00,15,54.236642,54.24212,54.230413,,,,9,10,6.5,,0.117211,0.12003,0.156612,
231,3,25:16:00,16,54.340483,54.351212,,,,,9,10,,,0.167696,0.325596,,
231,3,26:01:00,1,54.475692,54.489327,,,,,9,10,,,0.505261,0.07231,,
231,3,26:02:00,2,54.587755,54.585806,,,,,9,10,,,0.122083,0.103391,,
231,3,26:03:00,3,54.69588,54.695799,,,,,9,10,,,0.087257,0.526265,,
231,3,26:04:00,4,54.802457,54.786873,,,,,9,10,,,0.086502,0.016855,,
231,3,26:05:00,5,54.941089,,,,,,9,,,,0.495111,,,
231,3,26:06:00,6,55.049982,55.013693,,,,,9,10,,,0.096639,0.206854,,
231,3,26:07:00,7,55.150731,55.142637,55.147792,,,,9,10,6,,0.083524,0.074769,0.026116,
231,3,26:08:00,8,55.257836,55.243207,,,,,9,10,,,0.225682,0.219689,,
231,3,26:09:00,9,55.381688,55.390851,,,,,9,9.5,,,0.526751,0.096129,,
231,3,26:10:00,10,55.490158,55.477383,,,,,9,9.5,,,0.069518,0.138336,,
231,3,26:11:00,11,55.596038,55.606371,,,,,9,9,,,0.077455,0.203471,,
231,3,26:12:00,12,55.693477,55.702022,,,,,9,9,,,0.163221,0.015397,,
231,3,26:13:00,13,55.831283,55.8417,,,,,9,9.5,,,0.406176,0.151634,,
231,3,26:14:00,14,55.941499,55.941974,,,,,9,9.5,,,0.103415,0.112075,,
231,3,26:15:00,15,56.045214,56.063096,,,,,9,9.5,,,0.088859,0.041651,,
231,3,26:16:00,16,56.148242,56.154068,56.139415,,,,9,9.5,4.5,,0.233948,0.346253,0.350413,
231,3,27:01:00,1,56.279435,56.285001,56.294572,,,,9,9.5,4.5,,0.452727,0.123989,0.01895,
231,3,27:02:00,2,56.401194,56.38886,,,,,9,9.5,,,0.132996,0.08477,,
231,3,27:03:00,3,56.495835,56.498848,,,,,9,9.5,,,0.135814,0.537272,,
231,3,27:04:00,4,56.608679,56.590903,,,,,9,9.5,,,0.155915,0.309382,,
231,3,27:05:00,5,56.746837,,,,,,9,,,,0.51818,,,
231,3,27:06:00,6,56.851256,56.823122,,,,,9,9,,,0.140586,0.283974,,
231,3,27:07:00,7,56.954523,56.952039,,,,,9,9,,,0.132791,0.073166,,
231,3,27:08:00,8,57.058466,57.038882,,,,,9,9,,,0.218763,0.336757,,
231,3,27:09:00,9,57.183099,57.183382,,,,,9,9,,,0.515653,0.126432,,
231,3,27:10:00,10,57.296554,57.281567,,,,,9,9,,,0.155957,0.208417,,
231,3,27:11:00,11,57.394275,57.403147,,,,,9,9,,,0.139253,0.285835,,
231,3,27:12:00,12,57.491538,57.498826,,,,,9,9,,,0.207676,0.650221,,
231,3,27:13:00,13,57.631239,57.633631,,,,,9,9,,,0.389221,0.676986,,
231,3,27:14:00,14,57.736025,57.7418,,,,,9,9,,,0.137752,0.054918,,
231,3,27:15:00,15,57.842673,,,,,,9,,,,0.101181,,,
231,3,27:16:00,16,57.946005,57.943716,57.94215,,,,9,8.5,6,,0.270466,0.023312,0.346548,
231,3,28:01:00,1,58.090298,58.073018,58.079504,,,,9,9,6,,0.403776,0.159919,0.00643,
231,3,28:02:00,2,58.198562,58.168673,,,,,9,9,,,0.108642,0.147146,,
231,3,28:03:00,3,58.308238,58.288521,58.30025,,,,9,9,6.5,,0.101199,0.683139,0.008107,
231,3,28:04:00,4,58.424736,58.386887,,,,,9,9.5,,,0.167359,0.033578,,
231,3,28:05:00,5,58.549434,58.519218,,,,,9,9,,,0.672255,0.348781,,
231,3,28:06:00,6,58.657188,58.624801,,,,,9,9,,,0.117143,0.269658,,
231,3,28:07:00,7,58.746807,58.754615,,,,,9.5,9.5,,,0.141236,0.092592,,
231,3,28:08:00,8,58.857682,58.842756,,,,,9,9.5,,,0.227813,0.346588,,
231,3,28:09:00,9,58.979949,58.987529,,,,,9,9.5,,,0.411324,0.088233,,
231,3,28:10:00,10,59.092919,59.079963,,,,,9,9.5,,,0.117839,0.183003,,
231,3,28:11:00,11,59.191525,59.207498,,,,,9,9.5,,,0.101618,0.217215,,
231,3,28:12:00,12,59.292092,59.302206,,,,,9.5,9.5,,,0.209958,0.016182,,
231,3,28:13:00,13,59.429017,59.440159,,,,,9,10,,,0.467073,0.158286,,
231,3,28:14:00,14,59.532784,59.534741,,,,,9,10,,,0.122784,0.125909,,
231,3,28:15:00,15,59.635458,59.6585,,,,,9,10,,,0.240098,0.04542,,
231,3,28:16:00,16,59.746583,,59.739089,,,,9,,7,,0.220375,,0.459101,
231,3,29:01:00,1,59.882223,59.875785,59.878272,,,,9,10,6.5,,0.512754,0.447627,0.009718,
231,3,29:02:00,2,59.996032,59.98841,,,,,9,10,,,0.133614,0.702764,,
231,3,29:03:00,3,60.10363,60.086121,,,,,9,9.5,,,0.183384,0.487636,,
231,3,29:04:00,4,60.221035,60.202183,,,,,9,9.5,,,0.109293,0.344116,,
231,3,29:05:00,5,60.34011,,,,,,9,,,,0.453468,,,
231,3,29:06:00,6,60.440767,60.411614,,,,,9,9,,,0.11729,0.20505,,
231,3,29:07:00,7,60.542611,60.538922,,,,,9.5,9,,,0.211942,0.066558,,
231,3,29:08:00,8,60.652464,60.642995,,,,,9.5,9,,,0.136675,0.023045,,
231,3,29:09:00,9,60.777509,60.771013,,,,,9,9.5,,,0.518786,0.149356,,
231,3,29:10:00,10,60.878021,60.868576,,,,,9,9.5,,,0.162449,0.129008,,
231,3,29:11:00,11,60.985387,60.993132,,,,,9,9.5,,,0.096519,0.173373,,
231,3,29:12:00,12,61.0837,61.091733,,,,,9.5,9.5,,,0.329301,0.285588,,
231,3,29:13:00,13,61.221252,61.227078,,,,,9,9.5,,,0.455742,0.155393,,
231,3,29:14:00,14,61.322443,61.308009,,,,,9,9.5,,,0.215895,0.118676,,
231,3,29:15:00,15,61.433783,61.433119,,,,,9,9.5,,,0.147512,0.049308,,
231,3,29:16:00,16,61.535731,61.5299,61.538635,,,,9,9.5,6.5,,0.13882,0.157988,0.293124,
231,3,30:01:00,1,61.677143,61.674269,61.673999,,,,9,9,7,,0.2417,0.475448,0.009327,
231,3,30:02:00,2,61.791111,61.779996,,,,,9,9,,,0.098662,0.546731,,
231,3,30:03:00,3,61.889207,61.889099,61.897408,,,,9,9,7,,0.118943,0.453194,0.011183,
231,3,30:04:00,4,61.994794,62.003423,,,,,9.5,9,,,0.090243,0.853921,,
231,3,30:05:00,5,62.13965,,,,,,9,,,,0.367392,,,
231,3,30:06:00,6,62.237518,62.208246,,,,,9,8.5,,,0.132442,0.30539,,
231,3,30:07:00,7,62.339215,62.333067,,,,,9.5,9,,,0.104328,0.231487,,
231,3,30:08:00,8,62.448663,62.428595,,,,,9,9,,,0.056313,0.046732,,
231,3,30:09:00,9,62.578676,62.562448,,,,,9,9.5,,,0.34331,0.526567,,
231,3,30:10:00,10,62.675176,62.659078,,,,,9,9.5,,,0.078187,0.370218,,
231,3,30:11:00,11,62.781447,62.77842,,,,,9,9,,,0.113331,0.315477,,
231,3,30:12:00,12,62.877286,62.887251,,,,,9.5,9,,,0.23153,0.78004,,
231,3,30:13:00,13,63.014192,63.009612,,,,,9,9,,,0.313389,0.084177,,
231,3,30:14:00,14,63.117235,63.133705,,,,,9,9,,,0.086783,0.303583,,
231,3,30:15:00,15,63.234072,63.222195,,,,,9,9.5,,,0.111638,0.230961,,
231,3,30:16:00,16,63.321449,63.316625,63.329698,,,,9.5,9,6,,0.235212,0.130033,0.458638,
231,3,31:01:00,1,63.461168,63.458273,63.471568,,,,9,9,6,,0.41697,0.074464,0.007536,
231,3,31:02:00,2,63.579746,63.551866,,,,,9,9,,,0.154008,0.492967,,
231,3,31:03:00,3,63.675191,63.661499,,,,,9.5,9.5,,,0.128387,0.388189,,
231,3,31:04:00,4,63.789146,63.783828,,,,,9.5,9,,,0.079217,0.026051,,
231,3,31:05:00,5,63.930219,63.922673,,,,,9,9.5,,,0.379621,0.755596,,
231,3,31:06:00,6,64.031964,63.997613,64.009137,,,,9,10,5.5,,0.116461,0.265606,0.334541,
231,3,31:07:00,7,64.130372,64.117881,64.136523,,,,9.5,10,5.5,,0.083569,0.123233,0.014148,
231,3,31:08:00,8,64.235817,64.227918,,,,,9.5,10,,,0.126957,0.197464,,
231,3,31:09:00,9,64.370296,64.352627,,,,,9,10,,,0.474759,0.214063,,
231,3,31:10:00,10,64.480759,64.454216,,,,,9,10,,,0.10388,0.612746,,
231,3,31:11:00,11,64.578907,64.5569,,,,,9,10,,,0.110408,0.208937,,
231,3,31:12:00,12,64.67481,64.66845,64.677244,,,,9.5,9.5,6,,0.10814,0.637981,0.443529,
231,3,31:13:00,13,64.812182,64.800345,64.830118,,,,9,9.5,6,,0.425187,0.085984,0.008717,
231,3,31:14:00,14,64.924373,64.910312,,,,,9,9.5,,,0.060956,0.476509,,
231,3,31:15:00,15,65.035491,65.00355,,,,,9,10,,,0.057591,0.276375,,
231,3,31:16:00,16,65.133586,65.112342,,,,,9,10,,,0.051125,0.278986,,
231,3,32:01:00,1,65.265953,65.262788,,,,,9,9.5,,,0.408696,0.136474,,
231,3,32:02:00,2,65.380287,65.366092,65.349501,,,,9,9.5,5.5,,0.079812,0.262016,0.326083,
231,3,32:03:00,3,65.48512,65.4876,65.482428,,,,9,9.5,5.5,,0.093643,0.489002,0.015926,
231,3,32:04:00,4,65.602814,65.585387,,,,,9,9.5,,,0.050158,0.112676,,
231,3,32:05:00,5,65.69566,65.731705,,,,,9,9.5,,,0.447164,0.674319,,
231,3,32:06:00,6,65.816239,65.808976,65.816458,,,,9,9.5,6,,0.126311,0.253241,0.360943,
231,3,32:07:00,7,65.920283,65.933956,65.941483,,,,9.5,9,6.5,,0.117193,0.167917,0.469477,
231,3,32:08:00,8,66.044274,66.03317,,,,,9,9,,,0.054077,0.031105,,
231,3,32:09:00,9,66.143791,66.170107,,,,,9,9.5,,,0.566977,0.119136,,
231,3,32:10:00,10,66.263068,66.25924,66.279624,,,,9,9.5,6,,0.075756,0.156246,0.227596,
231,3,32:11:00,11,66.35671,66.37896,66.396329,,,,9.5,9.5,6,,0.121923,0.359646,0.547037,
231,3,32:12:00,12,66.468759,66.472025,,,,,9.5,9.5,,,0.038805,0.642137,,
231,3,32:13:00,13,66.599134,66.60409,,,,,9,9.5,,,0.564997,0.384862,,
231,3,32:14:00,14,66.726145,66.705833,66.720511,,,,9,9.5,5.5,,0.102814,0.305748,0.177644,
231,3,32:15:00,15,66.826928,66.830025,66.84122,,,,9,9.5,5.5,,0.084742,0.101347,0.401357,
231,3,32:16:00,16,66.94622,66.925816,,,,,9,9.5,,,0.063823,0.021541,,
231,3,33:01:00,1,67.053165,67.059325,,,,,9,10,,,0.525384,0.186705,,
231,3,33:02:00,2,67.171442,67.160043,67.180465,,,,9,10,5.5,,0.105346,0.053188,0.208705,
231,3,33:03:00,3,67.273157,67.272285,67.28645,,,,9,10,6,,0.111071,0.659294,0.013976,
231,3,33:04:00,4,67.401779,67.370422,,,,,9,10,,,0.089758,0.387651,,
231,3,33:05:00,5,67.503562,,67.513678,,,,9,,6,,0.44861,,0.243015,
231,3,33:06:00,6,67.618722,67.608053,67.640611,,,,9,9.5,6,,0.124874,0.290321,0.451655,
231,3,33:07:00,7,67.716756,67.732418,,,,,9,9.5,,,0.162181,0.075938,,
231,3,33:08:00,8,67.831602,67.825284,67.830991,,,,9,9.5,5.5,,0.100367,0.418408,0.205822,
231,3,33:09:00,9,67.958541,67.966045,67.968473,,,,9,9.5,5.5,,0.528672,0.130695,0.437293,
231,3,33:10:00,10,68.06779,68.058445,,,,,9,9.5,,,0.117366,0.154562,,
231,3,33:11:00,11,68.171598,68.177157,68.174447,,,,9,9,6,,0.137866,0.328182,0.185048,
231,3,33:12:00,12,68.284649,68.271313,68.299652,,,,9,9,6,,0.153349,0.336144,0.009488,
231,3,33:13:00,13,68.417573,68.410818,,,,,9,9,,,0.425149,0.173647,,
231,3,33:14:00,14,68.526627,68.504723,68.512634,,,,9,9,6.5,,0.08867,0.141473,0.201381,
231,3,33:15:00,15,68.638074,68.631697,68.642774,,,,9,9,7,,0.1271,0.081106,0.006325,
231,3,33:16:00,16,68.74623,68.727249,,,,,9,9,,,0.137152,0.216905,,
231,3,34:01:00,1,68.875093,68.856074,68.863643,,,,9,9,7.5,,0.466692,0.469849,0.198768,
231,3,34:02:00,2,68.976747,68.966689,68.988314,,,,9,9,8,,0.109711,0.583763,0.582509,
231,3,34:03:00,3,69.090538,69.070221,,,,,9,8.5,,,0.195118,0.348735,,
231,3,34:04:00,4,69.200885,69.17697,69.192874,,,,9,8.5,8,,0.113073,0.164649,0.231702,
231,3,34:05:00,5,69.325396,69.305935,69.327511,,,,9,8.5,8,,0.487476,0.655612,0.632392,
231,3,34:06:00,6,69.419574,69.404523,,,,,9,8.5,,,0.099445,0.354194,,
231,3,34:07:00,7,69.536372,69.518496,69.523578,,,,9,9,7.5,,0.098257,0.186521,0.580043,
231,3,34:08:00,8,69.652687,69.623086,,,,,9,9,,,0.101243,0.022971,,
231,3,34:09:00,9,69.773282,69.755817,,,,,9,9.5,,,0.452711,0.521252,,
231,3,34:10:00,10,69.869427,69.848063,69.858751,,,,9,9.5,7,,0.126246,0.271304,0.306894,
231,3,34:11:00,11,69.973196,69.975449,69.970294,,,,9,9.5,7,,0.113309,0.216636,0.596332,
231,3,34:12:00,12,70.075945,70.069837,,,,,9,9.5,,,0.120426,0.026849,,
231,3,34:13:00,13,70.207977,70.199452,70.209454,,,,9,10,7,,0.359595,0.235218,0.008907,
231,3,34:14:00,14,70.316144,70.297912,,,,,9,10,,,0.099971,0.291708,,
231,3,34:15:00,15,70.422493,70.428354,,,,,9,10,,,0.063773,0.184651,,
231,3,34:16:00,16,70.52644,70.536846,,,,,9.5,10,,,0.222715,0.022158,,
231,3,35:01:00,1,70.658724,70.661089,,,,,9,10.5,,,0.432812,0.126789,,
231,3,35:02:00,2,70.768699,70.754897,70.758798,,,,9,10.5,5.5,,0.121363,0.075653,0.327469,
231,3,35:03:00,3,70.876033,70.876056,70.877861,,,,9,10.5,5,,0.068949,0.556681,0.221628,
231,3,35:04:00,4,70.985507,70.966345,,,,,9,11,,,0.106629,0.017446,,
231,3,35:05:00,5,71.106801,71.099134,71.122353,,,,9,11,5,,0.443419,0.329721,0.009085,
231,3,35:06:00,6,71.215104,71.199975,71.226651,,,,9,11,5,,0.111965,0.229902,0.391044,
231,3,35:07:00,7,71.321046,71.328047,,,,,9.5,11,,,0.094643,0.092403,,
231,3,35:08:00,8,71.429265,71.416367,71.424407,,,,9,11,5,,0.096416,0.333059,0.007051,
231,3,35:09:00,9,71.559091,71.560663,,,,,9,11,,,0.349814,0.091081,,
231,3,35:10:00,10,71.655778,71.652747,71.681008,,,,9,11,5.5,,0.077021,0.125201,0.007894,
231,3,35:11:00,11,71.768056,71.778163,,,,,9.5,10.5,,,0.072859,0.245106,,
231,3,35:12:00,12,71.866513,71.87047,71.879868,,,,9.5,10.5,5.5,,0.112926,0.020419,0.258175,
231,3,35:13:00,13,72.000877,72.005664,72.010889,,,,9,11,5.5,,0.405378,0.234804,0.022435,
231,3,35:14:00,14,72.124355,72.100639,72.125614,,,,9,11,6,,0.075003,0.144281,0.230185,
231,3,35:15:00,15,72.226886,72.225999,,,,,9,10.5,,,0.079931,0.055097,,
231,3,35:16:00,16,72.329667,72.314985,72.303156,,,,9,10.5,6,,0.13189,0.496164,0.009192,
231,3,36:01:00,1,72.451726,72.45627,72.464332,,,,9,10.5,7,,0.476841,0.14335,0.263837,
231,3,36:02:00,2,72.575783,72.562118,72.576898,,,,9,10.5,7.5,,0.067177,0.084749,0.007323,
231,3,36:03:00,3,72.669647,72.67148,,,,,9,10,,,0.084469,0.503619,,
231,3,36:04:00,4,72.777109,72.763257,72.774479,,,,9,10,7.5,,0.202281,0.016771,0.192426,
231,3,36:05:00,5,72.908959,72.901077,72.919462,,,,9,10.5,7.5,,0.467362,0.326126,0.024333,
231,3,36:06:00,6,73.018865,72.994964,73.027054,,,,9,10.5,8,,0.096106,0.336288,0.278422,
231,3,36:07:00,7,73.12395,73.119979,,,,,9,10,,,0.069712,0.088805,,
231,3,36:08:00,8,73.232392,73.216433,73.216865,,,,9,10,8,,0.228837,0.414214,0.008012,
231,3,36:09:00,9,73.362527,73.35657,,,,,9,10,,,0.440651,0.127566,,
231,3,36:10:00,10,73.467484,73.452339,73.486365,,,,9,10,7.5,,0.117855,0.186103,0.011299,
231,3,36:11:00,11,73.568304,73.574358,,,,,9,10,,,0.072787,0.284111,,
231,3,36:12:00,12,73.672154,73.670552,73.637935,,,,9,10,8.5,,0.226802,0.022517,0.33463,
231,3,36:13:00,13,73.814515,73.810924,73.820707,,,,9,10.5,8.5,,0.494489,0.712151,0.613985,
231,3,36:14:00,14,73.927714,73.908431,73.919246,,,,9,10.5,8.5,,0.109243,0.137195,0.300878,
231,3,36:15:00,15,74.023015,74.020279,74.030531,,,,9,10,8.5,,0.079696,0.384581,0.363272,
231,3,36:16:00,16,74.119495,74.123002,74.128257,,,,9.5,10,8.5,,0.184696,0.01589,0.546314,
231,3,37:01:00,1,74.259374,74.255956,74.257746,,,,9,10.5,9,,0.435236,0.158961,0.201832,
231,3,37:02:00,2,74.373336,74.356324,74.38357,,,,9,10.5,8.5,,0.271086,0.118914,0.009175,
231,3,37:03:00,3,74.471175,74.47729,,,,,9,10.5,,,0.038096,0.511998,,
231,3,37:04:00,4,74.583928,74.569046,74.58653,,,,9,10.5,8.5,,0.088198,0.287028,0.249848,
231,3,37:05:00,5,74.7147,,74.717199,,,,9,,9,,0.47986,,0.024241,
231,3,37:06:00,6,74.818907,74.804588,74.821275,,,,9,10,8.5,,0.095427,0.235317,0.299187,
231,3,37:07:00,7,74.924191,74.929674,,,,,9,9.5,,,0.100035,0.073977,,
231,3,37:08:00,8,75.03018,75.018157,75.020038,,,,9,9.5,8.5,,0.029594,0.280901,0.017738,
231,3,37:09:00,9,75.1425,75.159752,75.176072,,,,9,9.5,8.5,,0.413596,0.140084,0.394791,
231,3,37:10:00,10,75.256716,75.257757,75.288141,,,,9,9.5,8,,0.086369,0.127398,0.011028,
231,3,37:11:00,11,75.351206,75.383487,,,,,9.5,9.5,,,0.18025,0.242791,,
231,3,37:12:00,12,75.470037,75.465264,75.474912,,,,9,9.5,9.5,,0.14733,0.018533,0.408849,
231,3,37:13:00,13,75.610116,75.605607,75.620803,,,,9,10,9,,0.37519,0.186317,0.467252,
