Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
222,3,21:15,15,39.752924,,39.757767,,,,8,,9.5,,0.195267,,0.248989,
222,3,21:16,16,39.863748,,39.858297,,,,8,,9.5,,0.033963,,0.622193,
222,3,22:01,1,,,39.987252,,,,,,9.5,,,,0.239197,
222,3,22:02,2,40.093512,40.152951,40.107634,,,,8,4,9.5,,0.199494,0.249916,0.523849,
222,3,22:03,3,40.209169,,40.199608,,,,8,,9,,0.215379,,0.019729,
222,3,22:04,4,40.316783,,,,,,8,,,,0.02267,,,
222,3,22:05,5,,40.462962,,,,,,4,,,,0.508722,,
222,3,22:06,6,40.546379,40.587312,,,,,8,4,,,0.207216,0.203479,,
222,3,22:07,7,40.660689,,,,,,8.5,,,,0.193486,,,
222,3,22:08,8,40.774184,40.779033,,,,,8.5,4,,,0.016086,0.307085,,
222,3,22:09,9,,40.920413,,,,,,4.5,,,,0.379893,,
222,3,22:10,10,40.993408,41.045335,41.019271,,,,8.5,5,7.5,,0.192402,0.137023,0.336551,
222,3,22:11,11,41.11524,,41.134813,,,,9,,7.5,,0.206172,,0.581726,
222,3,22:12,12,41.231645,41.231485,,,,,9,5,,,0.046134,0.561451,,
222,3,22:13,13,,41.376113,41.361647,,,,,5,7,,,0.5086,0.126837,
222,3,22:14,14,41.460798,,41.480546,,,,9,,7,,0.216641,,0.39123,
222,3,22:15,15,41.577811,41.576655,,,,,9,5,,,0.193365,0.228678,,
222,3,22:16,16,41.68898,,41.68764,,,,9,,6.5,,0.554065,,0.327693,
222,3,23:01,1,,41.845572,41.832774,,,,,5,6.5,,,0.608118,0.330695,
222,3,23:02,2,41.918164,,41.939613,,,,8.5,,6.5,,0.213801,,0.284528,
222,3,23:03,3,42.041085,,42.050033,,,,8.5,,6.5,,0.203383,,0.129567,
222,3,23:04,4,42.146681,42.153364,42.160072,,,,8.5,5,6.5,,0.015584,0.462866,0.404294,
222,3,23:05,5,,,42.289525,,,,,,6.5,,,,0.171221,
222,3,23:06,6,42.377051,42.400448,42.415086,,,,8.5,5.5,7,,0.200023,0.163515,0.473646,
222,3,23:07,7,42.494069,,,,,,8.5,,,,0.159229,,,
222,3,23:08,8,42.608309,,42.58454,,,,8.5,,7,,0.015483,,0.25266,
222,3,23:09,9,,42.754976,42.739601,,,,,5,7,,,0.508534,0.00648,
222,3,23:10,10,42.83278,,42.894853,,,,8.5,,7.5,,0.177543,,0.268241,
222,3,23:11,11,42.953393,42.960946,,,,,8.5,4.5,,,0.188004,0.459178,,
222,3,23:12,12,43.056174,,43.054572,,,,8.5,,7.5,,0.591661,,0.56237,
222,3,23:13,13,,43.223262,43.229585,,,,,4.5,7.5,,,0.354647,0.011616,
222,3,23:14,14,43.290007,,,,,,8,,,,0.153099,,,
222,3,23:15,15,43.407583,,,,,,8,,,,0.166219,,,
222,3,23:16,16,43.520233,,,,,,8,,,,0.533927,,,
222,3,24:01:00,1,,43.685673,,,,,,3.5,,,,0.568738,,
222,3,24:02:00,2,43.756266,,,,,,7.5,,,,0.164394,,,
222,3,24:03:00,3,43.87862,,,,,,8,,,,0.209667,,,
222,3,24:04:00,4,43.986752,43.992792,43.974408,,,,8,3.5,7,,0.7215,0.46709,0.416708,
222,3,24:05:00,5,,,44.124559,,,,,,7,,,,0.0067,
222,3,24:06:00,6,44.221373,44.231495,44.272517,,,,7.5,3.5,7.5,,0.176059,0.119199,0.456499,
222,3,24:07:00,7,44.338261,,,,,,7.5,,,,0.17668,,,
222,3,24:08:00,8,44.451061,,44.444674,,,,7.5,,7,,0.021983,,0.475326,
222,3,24:09:00,9,,44.588927,44.594647,,,,,3.5,7,,,0.354049,0.376761,
222,3,24:10:00,10,44.682619,,44.736327,,,,7.5,,7.5,,0.191369,,0.39709,
222,3,24:11:00,11,44.798616,44.800417,,,,,7.5,3.5,,,0.188249,0.298999,,
222,3,24:12:00,12,44.910183,,,,,,7.5,,,,0.025108,,,
222,3,24:13:00,13,,45.061302,45.074262,,,,,3.5,6.5,,,0.269565,0.007886,
222,3,24:14:00,14,45.143066,,,,,,7.5,,,,0.178334,,,
222,3,24:15:00,15,45.265185,,,,,,8,,,,0.167982,,,
222,3,24:16:00,16,45.381336,,45.431109,,,,8,,7.5,,0.024987,,0.241505,
222,3,25:01:00,1,,45.51699,45.50362,,,,,3.5,8,,,0.762529,0.18697,
222,3,25:02:00,2,45.613289,,45.658641,,,,8,,8.5,,0.192812,,0.251112,
222,3,25:03:00,3,45.733476,,45.742041,,,,8.5,,9,,0.161342,,0.28008,
222,3,25:04:00,4,45.843344,45.834094,45.810758,,,,8.5,3.5,9,,0.396177,0.480074,0.354119,
222,3,25:05:00,5,,,45.960515,,,,,,9,,,,0.094895,
222,3,25:06:00,6,46.066661,46.088571,46.099039,,,,8,3.5,9,,0.176656,0.201915,0.45174,
222,3,25:07:00,7,46.189199,,,,,,8.5,,,,0.128223,,,
222,3,25:08:00,8,46.301778,,46.263864,,,,8.5,,8.5,,0.026119,,0.380172,
222,3,25:09:00,9,,46.432896,46.42995,,,,,3.5,8.5,,,0.647295,0.052186,
222,3,25:10:00,10,46.521817,,,,,,8.5,,,,0.200512,,,
222,3,25:11:00,11,46.641908,46.649712,,,,,8.5,3.5,,,0.222018,0.591301,,
222,3,25:12:00,12,46.746941,,46.800395,,,,8.5,,8.5,,0.575611,,0.250268,
222,3,25:13:00,13,,46.915772,46.866891,,,,,3.5,9,,,0.301889,0.214923,
222,3,25:14:00,14,46.987858,,47.022677,,,,8,,9.5,,0.212075,,0.14467,
222,3,25:15:00,15,47.104476,,47.107968,,,,8,,9.5,,0.188252,,0.233721,
222,3,25:16:00,16,47.216667,,47.263148,,,,8,,10,,0.023573,,0.289211,
222,3,26:01:00,1,,47.37577,47.348125,,,,,3.5,10.5,,,0.666124,0.22849,
222,3,26:02:00,2,47.457842,,47.431544,,,,8,,10,,0.21365,,0.227586,
222,3,26:03:00,3,47.57955,,47.594282,,,,8,,10,,0.173203,,0.271333,
222,3,26:04:00,4,47.686537,47.683269,47.655901,,,,8,3.5,10.5,,0.017496,0.429257,0.202375,
222,3,26:05:00,5,,,47.813203,,,,,,10,,,,0.082186,
222,3,26:06:00,6,47.915754,47.934575,47.885866,,,,8,3.5,10.5,,0.182792,0.211365,0.274278,
222,3,26:07:00,7,48.033648,,48.033894,,,,8.5,,11,,0.180568,,0.328022,
222,3,26:08:00,8,48.13976,,48.176553,,,,8.5,,11.5,,0.024606,,0.430004,
222,3,26:09:00,9,,48.284556,48.253605,,,,,3.5,12,,,0.659237,0.120501,
222,3,26:10:00,10,48.366369,,48.400853,,,,8.5,,12.5,,0.197279,,0.128745,
222,3,26:11:00,11,48.484523,48.489945,48.47715,,,,8.5,3.5,12.5,,0.192413,0.400337,0.404795,
222,3,26:12:00,12,48.590217,,48.615116,,,,8.5,,13,,0.022958,,0.47363,
222,3,26:13:00,13,,48.754678,48.706043,,,,,3.5,13.5,,,0.340751,0.552537,
222,3,26:14:00,14,48.826005,,48.859349,,,,8.5,,13,,0.176027,,0.01495,
222,3,26:15:00,15,48.945242,,,,,,9,,,,0.146459,,,
222,3,26:16:00,16,49.054615,,49.034442,,,,9,,12.5,,0.033126,,0.010035,
222,3,27:01:00,1,,49.207348,49.200242,,,,,3.5,12.5,,,0.644972,0.75014,
222,3,27:02:00,2,49.289092,,,,,,9,,,,0.157056,,,
222,3,27:03:00,3,49.411584,,49.417216,,,,9,,12,,0.199441,,0.329719,
222,3,27:04:00,4,49.516312,49.517855,,,,,9,3.5,,,0.563796,0.479586,,
222,3,27:05:00,5,,,,,,,,,,,,,,
222,3,27:06:00,6,49.748614,49.769493,49.778233,,,,8.5,3.5,11,,0.152317,0.236003,0.007909,
222,3,27:07:00,7,49.870736,,,,,,8.5,,,,0.132437,,,
222,3,27:08:00,8,49.982629,,,,,,8.5,,,,0.033749,,,
222,3,27:09:00,9,,50.121388,50.118004,,,,,3.5,9.5,,,0.603137,0.263044,
222,3,27:10:00,10,50.216619,,,,,,8.5,,,,0.182324,,,
222,3,27:11:00,11,50.331692,50.328564,,,,,8.5,3.5,,,0.191414,0.041556,,
222,3,27:12:00,12,50.437913,,50.447006,,,,8.5,,9.5,,0.052425,,0.316221,
222,3,27:13:00,13,,50.580485,50.581645,,,,,4.5,9,,,0.165458,0.407815,
222,3,27:14:00,14,50.674955,,,,,,8.5,,,,0.162927,,,
222,3,27:15:00,15,50.793625,50.793363,50.810694,,,,8.5,4.5,8.5,,0.115918,0.977879,0.30655,
222,3,27:16:00,16,50.901881,,,,,,8.5,,,,0.47837,,,
222,3,28:01:00,1,,,,,,,,,,,,,,
222,3,28:02:00,2,51.125601,51.167047,51.144333,,,,8,5,8,,0.145735,0.513922,0.007273,
222,3,28:03:00,3,51.240383,,,,,,8,,,,0.16155,,,
222,3,28:04:00,4,51.349533,,,,,,8,,,,0.029275,,,
222,3,28:05:00,5,,51.48828,51.477816,,,,,5,7.5,,,0.69562,0.461558,
222,3,28:06:00,6,51.586384,51.622434,51.597751,,,,8,5,7.5,,0.160045,0.474127,0.393177,
222,3,28:07:00,7,51.698801,,,,,,8.5,,,,0.120868,,,
222,3,28:08:00,8,51.804712,51.806191,51.786851,,,,8.5,5,7.5,,0.018574,0.383083,0.00693,
222,3,28:09:00,9,,51.953542,51.930397,,,,,5.5,8,,,0.749458,0.356344,
222,3,28:10:00,10,52.03683,52.078923,52.056195,,,,8.5,6,8.5,,0.164018,0.145539,0.009329,
222,3,28:11:00,11,52.150917,,,,,,8.5,,,,0.183349,,,
222,3,28:12:00,12,52.265564,52.278391,52.262123,,,,8.5,6,8.5,,0.042026,0.61024,0.340645,
222,3,28:13:00,13,,52.412291,52.402405,,,,,5.5,8.5,,,0.734318,0.008909,
222,3,28:14:00,14,52.49389,,,,,,8.5,,,,0.209802,,,
222,3,28:15:00,15,52.608056,52.614134,,,,,8.5,5,,,0.157952,0.392524,,
222,3,28:16:00,16,52.718238,,,,,,8.5,,,,0.653289,,,
222,3,29:01:00,1,,52.879218,,,,,,5,,,,0.616584,,
222,3,29:02:00,2,52.947484,,52.984638,,,,8,,7.5,,0.171382,,0.247258,
222,3,29:03:00,3,53.060144,,,,,,8.5,,,,0.22595,,,
222,3,29:04:00,4,53.170992,53.182836,,,,,8.5,5,,,0.58427,0.483349,,
222,3,29:05:00,5,,,53.321823,,,,,,7.5,,,,0.420858,
222,3,29:06:00,6,53.413902,53.441002,53.436065,,,,8,5.5,7.5,,0.201364,0.408264,0.303613,
222,3,29:07:00,7,53.531345,,,,,,8,,,,0.197217,,,
222,3,29:08:00,8,53.637669,,53.633253,,,,8,,7,,0.026207,,0.006747,
222,3,29:09:00,9,,53.788687,53.793059,,,,,5,7.5,,,0.574815,0.358505,
222,3,29:10:00,10,53.868871,,53.906416,,,,8,,7.5,,0.170982,,0.014367,
222,3,29:11:00,11,53.990716,53.985095,,,,,8,4.5,,,0.125221,0.03267,,
222,3,29:12:00,12,54.095923,,54.116543,,,,8,,7.5,,0.074947,,0.259368,
222,3,29:13:00,13,,54.248019,54.248279,,,,,5,7,,,0.588467,0.008806,
222,3,29:14:00,14,54.333538,,,,,,8,,,,0.154264,,,
222,3,29:15:00,15,54.452667,,,,,,8,,,,0.103913,,,
222,3,29:16:00,16,54.562508,54.549466,,,,,8,4.5,,,0.052898,0.671048,,
222,3,30:01:00,1,,54.696763,,,,,,4.5,,,,0.429259,,
222,3,30:02:00,2,54.795862,54.823261,54.834528,,,,8,5,7.5,,0.123449,0.68814,0.144208,
222,3,30:03:00,3,54.912924,,,,,,8.5,,,,0.095546,,,
222,3,30:04:00,4,55.015578,55.015498,,,,,8.5,5,,,0.02133,0.366905,,
222,3,30:05:00,5,,55.155873,,,,,,5.5,,,,0.802787,,
222,3,30:06:00,6,55.240564,55.279502,,,,,8.5,5.5,,,0.178309,0.478695,,
222,3,30:07:00,7,55.360691,,,,,,9,,,,0.145651,,,
222,3,30:08:00,8,55.463689,55.466177,55.478685,,,,9,5.5,8.5,,0.025462,0.562073,0.299374,
222,3,30:09:00,9,,55.614434,,,,,,6,,,,0.526217,,
222,3,30:10:00,10,55.692837,55.738352,,,,,9,6.5,,,0.149818,0.393989,,
222,3,30:11:00,11,55.805026,,,,,,9,,,,0.125086,,,
222,3,30:12:00,12,55.916586,55.937962,,,,,9,6.5,,,0.032271,0.632926,,
222,3,30:13:00,13,,56.079609,,,,,,6,,,,0.847488,,
222,3,30:14:00,14,56.157323,,56.196121,,,,9,,7,,0.146064,,0.201233,
222,3,30:15:00,15,56.27693,56.277075,,,,,9,6,,,0.177906,0.508745,,
222,3,30:16:00,16,56.387045,,,,,,9,,,,0.024931,,,
222,3,31:01:00,1,,56.525369,,,,,,6.5,,,,0.644774,,
222,3,31:02:00,2,56.625465,,56.659676,,,,9,,7,,0.169637,,0.241473,
222,3,31:03:00,3,56.739084,,,,,,9,,,,0.14741,,,
222,3,31:04:00,4,56.843045,56.848337,,,,,9,5.5,,,0.495785,0.513829,,
222,3,31:05:00,5,,,,,,,,,,,,,,
222,3,31:06:00,6,57.080924,57.098291,57.113854,,,,8.5,5.5,6,,0.186137,0.176052,0.126525,
222,3,31:07:00,7,57.202803,,,,,,8.5,,,,0.215699,,,
222,3,31:08:00,8,57.311139,,,,,,8.5,,,,0.586781,,,
222,3,31:09:00,9,,57.441573,,,,,,5,,,,0.696894,,
222,3,31:10:00,10,57.545791,,57.55447,,,,8,,6.5,,0.20867,,0.174256,
222,3,31:11:00,11,57.661911,57.652523,,,,,8,4.5,,,0.163699,0.490806,,
222,3,31:12:00,12,57.773065,,,,,,8,,,,0.041225,,,
222,3,31:13:00,13,,57.927347,57.88807,,,,,4.5,8,,,0.416432,0.008035,
222,3,31:14:00,14,58.006562,,,,,,8,,,,0.171134,,,
222,3,31:15:00,15,58.120308,,,,,,8,,,,0.114801,,,
222,3,31:16:00,16,58.228252,,58.212216,,,,8,,9,,0.463252,,0.08904,
222,3,32:01:00,1,,58.3819,,,,,,3.5,,,,0.684343,,
222,3,32:02:00,2,58.453591,,,,,,7.5,,,,0.215493,,,
222,3,32:03:00,3,58.571841,,58.576129,,,,7.5,,10,,0.126621,,0.128768,
222,3,32:04:00,4,58.682949,58.688719,,,,,7.5,3.5,,,0.5049,0.414528,,
222,3,32:05:00,5,,,,,,,,,,,,,,
222,3,32:06:00,6,58.913596,58.945411,58.934731,,,,7,3.5,10,,0.212483,0.212493,0.045844,
222,3,32:07:00,7,59.030457,,,,,,7.5,,,,0.170523,,,
222,3,32:08:00,8,59.142145,,,,,,7.5,,,,0.039414,,,
222,3,32:09:00,9,,59.294582,59.268226,,,,,3.5,10.5,,,0.534748,0.083674,
222,3,32:10:00,10,59.363356,,,,,,7.5,,,,0.272983,,,
222,3,32:11:00,11,59.481967,59.494869,,,,,8,3.5,,,0.212163,0.36016,,
222,3,32:12:00,12,59.590676,,59.594857,,,,8,,11,,0.7165,,0.247265,
222,3,32:13:00,13,,59.765524,,,,,,3.5,,,,0.362594,,
222,3,32:14:00,14,59.821276,,,,,,7.5,,,,0.285751,,,
222,3,32:15:00,15,59.941247,,59.952567,,,,7.5,,10.5,,0.187028,,0.095067,
222,3,32:16:00,16,60.053004,,,,,,7.5,,,,0.70486,,,
222,3,33:01:00,1,,60.2244,,,,,,3.5,,,,0.667638,,
222,3,33:02:00,2,60.281829,,60.307731,,,,7,,11,,0.235296,,0.206776,
222,3,33:03:00,3,60.395749,,,,,,7.5,,,,0.202904,,,
222,3,33:04:00,4,60.513601,60.53726,,,,,7.5,3.5,,,0.018225,0.417302,,
222,3,33:05:00,5,,,60.655939,,,,,,11,,,,0.455062,
222,3,33:06:00,6,60.74399,60.788477,60.772132,,,,7.5,3.5,11.5,,0.202231,0.262668,0.408305,
222,3,33:07:00,7,60.8646,,,,,,8,,,,0.113516,,,
222,3,33:08:00,8,60.975222,,60.952613,,,,8,,10.5,,0.593143,,0.016555,
222,3,33:09:00,9,,61.138929,61.110119,,,,,3.5,10.5,,,0.591887,0.439098,
222,3,33:10:00,10,61.198658,,61.235137,,,,7.5,,11,,0.246043,,0.014056,
222,3,33:11:00,11,61.319668,61.33308,,,,,7.5,3.5,,,0.22002,0.41637,,
222,3,33:12:00,12,61.428633,,61.421518,,,,7.5,,10.5,,0.019271,,0.38301,
222,3,33:13:00,13,,61.600832,61.570344,,,,,3.5,10.5,,,0.367805,0.013733,
222,3,33:14:00,14,61.664495,,61.67253,,,,7.5,,10.5,,0.282681,,0.156721,
222,3,33:15:00,15,61.782869,,61.779433,,,,8,,11,,0.205561,,0.299802,
222,3,33:16:00,16,61.893865,,61.884671,,,,8,,10.5,,0.039938,,0.00602,
222,3,34:01:00,1,,62.054108,62.027984,,,,,3.5,10.5,,,0.64477,0.42816,
222,3,34:02:00,2,62.126863,,62.151667,,,,8,,10,,0.32241,,0.79975,
222,3,34:03:00,3,62.241873,,,,,,8.5,,,,0.300068,,,
222,3,34:04:00,4,62.354607,62.368954,62.338197,,,,8.5,3.5,10,,0.547793,0.343439,0.25792,
222,3,34:05:00,5,,,62.488016,,,,,,9.5,,,,0.028624,
222,3,34:06:00,6,62.578468,62.619787,62.598779,,,,8,3.5,10,,0.26436,0.189016,0.024973,
222,3,34:07:00,7,62.70091,,,,,,8,,,,0.237328,,,
222,3,34:08:00,8,62.808542,,62.798823,,,,8,,10,,0.020592,,0.373773,
222,3,34:09:00,9,,62.971336,62.952866,,,,,3.5,10,,,0.61045,0.455243,
222,3,34:10:00,10,63.034623,,63.070826,,,,8,,10,,0.244926,,0.009809,
222,3,34:11:00,11,63.151636,63.162253,,,,,8.5,3.5,,,0.22208,0.42832,,
222,3,34:12:00,12,63.266523,,63.270983,,,,8.5,,10,,0.628166,,0.274376,
222,3,34:13:00,13,,63.437802,63.405303,,,,,3.5,10,,,0.393783,0.411875,
222,3,34:14:00,14,63.506238,,63.515721,,,,8,,10,,0.215041,,0.272077,
222,3,34:15:00,15,63.621238,,63.625209,,,,8,,10,,0.235611,,0.360474,
222,3,34:16:00,16,63.734161,,63.733582,,,,8,,9.5,,0.03918,,0.57883,
222,3,35:01:00,1,,63.886973,63.87546,,,,,3.5,9.5,,,0.655335,0.228695,
222,3,35:02:00,2,63.970154,,64.005438,,,,8,,9,,0.273106,,0.009174,
222,3,35:03:00,3,64.090493,,64.105205,,,,8,,9.5,,0.238522,,0.393132,
222,3,35:04:00,4,64.203861,64.206448,64.203131,,,,8,3.5,9.5,,0.648063,0.043617,0.227887,
222,3,35:05:00,5,,,64.342463,,,,,,9.5,,,,0.021926,
222,3,35:06:00,6,64.43548,64.45467,64.458774,,,,7.5,4,10.5,,0.215837,0.300937,0.03151,
222,3,35:07:00,7,64.559053,,,,,,8,,,,0.199923,,,
222,3,35:08:00,8,64.668144,,64.661394,,,,8,,10,,0.370711,,0.026554,
222,3,35:09:00,9,,64.814841,64.809167,,,,,4,10,,,0.747537,0.391438,
222,3,35:10:00,10,64.900445,,64.933251,,,,7.5,,10.5,,0.257313,,0.276693,
222,3,35:11:00,11,65.02071,65.017158,65.064792,,,,7.5,4,10.5,,0.216957,0.427587,0.201532,
222,3,35:12:00,12,65.132006,,65.161267,,,,7.5,,10.5,,0.028847,,0.261294,
222,3,35:13:00,13,,65.288516,65.274838,,,,,4,10,,,0.286186,0.352544,
222,3,35:14:00,14,65.374089,,65.394117,,,,7.5,,10.5,,0.200215,,0.09445,
222,3,35:15:00,15,65.498325,,65.501876,,,,8,,10.5,,0.175719,,0.237283,
222,3,35:16:00,16,65.60861,,65.591868,,,,8,,10.5,,0.03163,,0.476014,
222,3,36:01:00,1,,65.760034,65.736188,,,,,4,10,,,0.687739,0.155947,
222,3,36:02:00,2,65.844586,,65.861746,,,,8,,10.5,,0.202301,,0.70427,
222,3,36:03:00,3,65.965472,,,,,,8,,,,0.163566,,,
222,3,36:04:00,4,66.076313,66.065218,66.045763,,,,8,4,10,,0.67576,0.412822,0.205059,
222,3,36:05:00,5,,,66.201816,,,,,,9.5,,,,0.012705,
222,3,36:06:00,6,66.30513,66.309036,66.31146,,,,7.5,4,10,,0.145108,0.270644,0.233604,
222,3,36:07:00,7,66.430444,,,,,,8,,,,0.109815,,,
222,3,36:08:00,8,66.537172,,66.50923,,,,8,,9,,0.027598,,0.009308,
222,3,36:09:00,9,,66.672422,66.663738,,,,,3.5,9,,,0.735969,0.350261,
222,3,36:10:00,10,66.763294,,66.786548,,,,8,,9,,0.180154,,0.014312,
222,3,36:11:00,11,66.881348,66.879978,,,,,8.5,3.5,,,0.183153,0.601097,,
222,3,36:12:00,12,66.990655,,66.984066,,,,8.5,,9,,0.6191,,0.337902,
222,3,36:13:00,13,,67.148338,67.133894,,,,,3.5,9,,,0.365593,0.355535,
222,3,36:14:00,14,67.21903,,67.240181,,,,8,,9,,0.216739,,0.282191,
222,3,36:15:00,15,67.339872,,67.349423,,,,8,,9,,0.164002,,0.282312,
222,3,36:16:00,16,67.452637,,67.47014,,,,8,,9,,0.043538,,0.734505,
222,3,37:01:00,1,,67.616769,67.5954,,,,,3.5,8.5,,,0.727363,0.354937,
222,3,37:02:00,2,67.693232,,67.724264,,,,8,,9,,0.236378,,0.011014,
222,3,37:03:00,3,67.815866,,,,,,8,,,,0.192139,,,
222,3,37:04:00,4,67.926318,67.925297,,,,,8,3.5,,,0.592857,0.440002,,
222,3,37:05:00,5,,,,,,,,,,,,,,
222,3,37:06:00,6,68.161404,68.177438,,,,,7.5,3.5,,,0.202195,0.232345,,
222,3,37:07:00,7,68.282316,,,,,,8,,,,0.131409,,,
222,3,37:08:00,8,68.39471,,,,,,8,,,,0.546518,,,
222,3,37:09:00,9,,68.533216,,,,,,3.5,,,,0.744989,,
222,3,37:10:00,10,68.61929,,68.631881,,,,7.5,,8.5,,0.25107,,0.343993,
222,3,37:11:00,11,68.746788,68.736797,68.752615,,,,7.5,3.5,8.5,,0.172964,0.512712,0.556203,
222,3,37:12:00,12,68.855994,,,,,,7.5,,,,0.039483,,,
222,3,37:13:00,13,,69.008641,68.985407,,,,,3.5,7.5,,,0.348794,0.006715,
222,3,37:14:00,14,69.086273,,,,,,7.5,,,,0.201935,,,
222,3,37:15:00,15,69.212939,,,,,,8,,,,0.118151,,,
222,3,37:16:00,16,69.320664,,69.315658,,,,8,,7.5,,0.031704,,0.379893,
222,3,38:01:00,1,,69.47365,69.46773,,,,,3.5,7.5,,,0.724071,0.006609,
222,3,38:02:00,2,69.551249,,,,,,8,,,,0.207375,,,
222,3,38:03:00,3,69.676749,,,,,,8,,,,0.199008,,,
222,3,38:04:00,4,69.785784,69.789658,69.786897,,,,8,3.5,7,,0.668402,0.462376,0.024563,
222,3,38:05:00,5,,,,,,,,,,,,,,
222,3,38:06:00,6,70.011961,70.037535,,,,,7.5,3.5,,,0.233051,0.218724,,
222,3,38:07:00,7,70.138218,,70.1427,,,,8,,7,,0.148892,,0.008112,
222,3,38:08:00,8,70.244567,,,,,,8,,,,0.555797,,,
222,3,38:09:00,9,,70.381142,,,,,,3.5,,,,0.762424,,
222,3,38:10:00,10,70.47577,,70.51551,,,,7.5,,6.5,,0.242791,,0.384452,
222,3,38:11:00,11,70.597144,70.576703,70.623748,,,,8,3.5,7,,0.191212,0.545241,0.901772,
222,3,38:12:00,12,70.711318,,,,,,8,,,,0.042923,,,
222,3,38:13:00,13,,70.858845,70.849934,,,,,3.5,6.5,,,0.430482,0.008955,
222,3,38:14:00,14,70.941053,,,,,,8,,,,0.235278,,,
222,3,38:15:00,15,71.061036,,,,,,8,,,,0.185738,,,
222,3,38:16:00,16,71.171548,,71.169403,,,,8,,6.5,,0.63283,,0.420126,
222,3,39:01:00,1,,71.333923,71.32455,,,,,3.5,6.5,,,0.708846,0.038934,
222,3,39:02:00,2,71.39986,,,,,,7.5,,,,0.229604,,,
222,3,39:03:00,3,71.52649,,,,,,7.5,,,,0.204407,,,
222,3,39:04:00,4,71.636473,71.654611,71.635723,,,,7.5,3.5,6,,0.829412,0.43529,0.02495,
222,3,39:05:00,5,,,,,,,,,,,,,,
222,3,39:06:00,6,71.866786,71.896665,,,,,7,3.5,,,0.208974,0.26007,,
222,3,39:07:00,7,71.99426,,71.985649,,,,7.5,,6,,0.16507,,0.008801,
222,3,39:08:00,8,72.103458,,,,,,7.5,,,,0.567138,,,
222,3,39:09:00,9,,72.253537,,,,,,3.5,,,,0.718457,,
222,3,39:10:00,10,72.323463,,72.358971,,,,7,,5.5,,0.253333,,0.319767,
222,3,39:11:00,11,72.443472,72.447314,72.480322,,,,7.5,3.5,6,,0.165481,0.287326,0.63668,
222,3,39:12:00,12,72.56413,,,,,,7.5,,,,0.036632,,,
222,3,39:13:00,13,,72.701487,72.706557,,,,,3.5,5.5,,,0.822219,0.00716,
222,3,39:14:00,14,72.80398,,,,,,7.5,,,,0.132918,,,
222,3,39:15:00,15,72.920168,72.91417,,,,,7.5,3.5,,,0.122304,0.708983,,
222,3,39:16:00,16,73.033935,,73.026885,,,,7.5,,6,,0.054636,,0.50247,
222,3,40:01:00,1,,73.174039,73.169834,,,,,4,5.5,,,0.808267,0.008437,
222,3,40:02:00,2,73.257423,,,,,,7.5,,,,0.187179,,,
222,3,40:03:00,3,73.380766,,,,,,8,,,,0.208371,,,
222,3,40:04:00,4,73.486615,73.508646,,,,,8,4,,,0.598895,0.505402,,
222,3,40:05:00,5,,,,,,,,,,,,,,
222,3,40:06:00,6,73.709156,73.75487,73.744674,,,,7.5,4,6,,0.269543,0.333746,0.292994,
222,3,40:07:00,7,73.833398,,73.873273,,,,8,,6,,0.185422,,0.023618,
222,3,40:08:00,8,73.942446,,,,,,8,,,,0.675541,,,
222,3,40:09:00,9,,74.113343,,,,,,4,,,,0.685742,,
222,3,40:10:00,10,74.180384,,,,,,7.5,,,,0.252857,,,
222,3,40:11:00,11,74.29646,74.29944,,,,,8,4,,,0.232805,0.507846,,
222,3,40:12:00,12,74.409537,,74.387544,,,,8,,6,,0.043255,,0.33917,
222,3,40:13:00,13,,74.561917,74.55118,,,,,4,6,,,0.429514,0.009995,
222,3,40:14:00,14,74.648497,,,,,,8,,,,0.230909,,,
222,3,40:15:00,15,74.764552,,,,,,8,,,,0.2225,,,
222,3,40:16:00,16,74.871547,,74.861936,,,,8,,6.5,,0.512716,,0.014972,
222,3,41:01:00,1,,75.021514,75.021038,,,,,3.5,7,,,0.736002,0.006444,
222,3,41:02:00,2,75.093007,,,,,,7.5,,,,0.232058,,,
222,3,41:03:00,3,75.214353,,,,,,7.5,,,,0.229632,,,
222,3,41:04:00,4,75.325793,75.337738,75.326823,,,,7.5,3.5,7.5,,0.510282,0.478423,0.449295,
222,3,41:05:00,5,,,75.470218,,,,,,7.5,,,,0.01364,
222,3,41:06:00,6,75.5593,75.584432,,,,,7,3.5,,,0.210196,0.385354,,
222,3,41:07:00,7,75.680679,,,,,,7.5,,,,0.195763,,,
222,3,41:08:00,8,75.790958,,75.768269,,,,7.5,,8.5,,0.023637,,0.587821,
222,3,41:09:00,9,,75.936285,75.918136,,,,,3.5,8.5,,,0.638649,0.01433,
222,3,41:10:00,10,76.016112,,,,,,7.5,,,,0.228875,,,
222,3,41:11:00,11,76.13866,76.134647,,,,,8,3.5,,,0.230955,0.485039,,
222,3,41:12:00,12,76.247611,,76.219567,,,,8,,10,,0.62172,,0.448623,
222,3,41:13:00,13,,76.398336,76.372134,,,,,3.5,10,,,0.440025,0.011651,
222,3,41:14:00,14,76.468464,,,,,,7.5,,,,0.236481,,,
222,3,41:15:00,15,76.587681,,,,,,7.5,,,,0.207166,,,
222,3,41:16:00,16,76.696351,,76.676192,,,,7.5,,10.5,,0.025792,,0.521347,
