Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
212,5,8,,17.134703090000002,1.0,0.223259,0.13318587506907842,0.0,0.0,0.0,0.0,0.0,0.0
212,6,8,,17.276031215,1.0,0.152071,0.06653159093420959,1.0,0.154879,0.12182844002210862,0.0,0.0,0.0
212,7,8,,17.41735934,1.0,0.167596,0.0340247915975558,0.0,0.0,0.0,1.0,0.011696,0.09566149695964576
212,8,8,,17.558687465000002,1.0,0.187199,-0.04644839800995198,0.0,0.0,0.0,0.0,0.0,0.0
212,9,8,,17.70001559,1.0,0.27025,0.009364095080163523,1.0,0.285026,0.1820048911000552,0.0,0.0,0.0
212,10,8,,17.841343715,1.0,0.132487,0.07268394029850132,0.0,0.0,0.0,1.0,0.03937,0.10022269098949378
212,11,8,,17.982671840000002,1.0,0.144584,-0.02730411940300628,1.0,0.033116,0.0609656428966203,1.0,0.011016,0.03298819679379962
212,12,8,,18.123999965000003,1.0,0.205193,-0.08569394803759996,0.0,0.0,0.0,0.0,0.0,0.0
212,13,8,,18.26532809,1.0,0.173635,0.10537117081259814,1.0,0.132253,0.21389875511331485,1.0,0.017821,0.18439295080155158
212,14,8,,18.406656215,1.0,0.111769,0.13157172360418368,0.0,0.0,0.0,0.0,0.0,0.0
212,15,8,,18.547984340000003,1.0,0.123189,0.10048714648975608,0.0,0.0,0.0,0.0,0.0,0.0
212,16,8,,18.689312465,1.0,0.195489,0.01900920287450705,0.0,0.0,0.0,1.0,0.052664,-0.050693837479262115
212,1,9,18.83064059,18.83064059,1.0,0.187712,0.1265408281164023,1.0,0.286941,0.32661024052718013,1.0,0.018928,0.09232314552443176
212,2,9,,18.972906215000002,1.0,0.112609,0.19491556727071754,0.0,0.0,0.0,0.0,0.0,0.0
212,3,9,,19.115171840000002,1.0,0.173375,0.10564154200986642,0.0,0.0,0.0,0.0,0.0,0.0
212,4,9,,19.257437465000002,1.0,0.170607,0.03874818671058161,1.0,0.244095,0.168006396485424,1.0,0.010278,-0.02435911696870862
212,5,9,,19.399703090000003,1.0,0.221848,0.16871194288851593,0.0,0.0,0.0,0.0,0.0,0.0
212,6,9,,19.541968715,1.0,0.125064,0.13356905436572666,1.0,0.106675,0.14033808237233236,0.0,0.0,0.0
212,7,9,,19.68423434,1.0,0.147544,0.11352468314113792,0.0,0.0,0.0,1.0,0.010102,0.10669942229544993
212,8,9,,19.826499965,1.0,0.198431,0.0036624096650083086,0.0,0.0,0.0,0.0,0.0,0.0
212,9,9,,19.96876559,1.0,0.238239,0.13577004283361332,1.0,0.254879,0.2527413772652434,0.0,0.0,0.0
212,10,9,,20.111031215,1.0,0.145292,0.1775817946183407,0.0,0.0,0.0,1.0,0.014612,-0.04901545963757674
212,11,9,,20.25329684,1.0,0.136852,0.11164439758372942,1.0,0.121333,0.060859114772099786,1.0,0.009586,-0.0549383591433224
212,12,9,,20.395562465,1.0,0.204226,0.05626471609004454,0.0,0.0,0.0,0.0,0.0,0.0
212,13,9,,20.537828089999998,1.0,0.385928,0.23570634157057704,1.0,0.175961,0.25951391982428396,1.0,0.025267,0.035053513454167545
212,14,9,,20.680093714999998,1.0,0.135038,0.1770721845140155,0.0,0.0,0.0,0.0,0.0,0.0
212,15,9,,20.82235934,1.0,0.200877,0.03964176166941188,0.0,0.0,0.0,0.0,0.0,0.0
